Date,Longitude,Latitude,Elevation,Max Temperature,Min Temperature,Precipitation,Wind,Relative Humidity,Solar,Temperature
1/1/1994,-122.1880035,47.61489868,53,8.568,6.86,4.523281992,3.863861249,0.937987195,2.65038714,7.714
1/2/1994,-122.1880035,47.61489868,53,11.271,5.224,2.396392322,4.914866635,0.936692856,0.6343308,8.2475
1/3/1994,-122.1880035,47.61489868,53,10.171,4.659,21.20360976,4.058435012,0.980143679,0.4708125,7.415
1/4/1994,-122.1880035,47.61489868,53,10.322,3.849,4.899215304,5.679781115,0.948329633,1.6009875,7.0855
1/5/1994,-122.1880035,47.61489868,53,5.95,2.47,7.03640556,2.260520812,0.98906341,1.65138768,4.21
1/6/1994,-122.1880035,47.61489868,53,3.813,2.03,1.143264766,1.958136867,0.991754791,4.981046436,2.9215
1/7/1994,-122.1880035,47.61489868,53,6.511,2.862,1.158714137,3.443613912,0.936954706,3.245624568,4.6865
1/8/1994,-122.1880035,47.61489868,53,8.925,5.683,1.80244445,4.280724462,0.923748985,4.3523478,7.304
1/9/1994,-122.1880035,47.61489868,53,7.965,1.522,3.512192364,3.430067947,0.965786231,1.639294488,4.7435
1/10/1994,-122.1880035,47.61489868,53,4.314,1.527,3.955076892,4.485877726,0.997360082,1.73778732,2.9205
1/11/1994,-122.1880035,47.61489868,53,6.289,1.798,2.9731752,4.140444392,0.997823329,0.99793134,4.0435
1/12/1994,-122.1880035,47.61489868,53,7.582,2.532,6.7531626,4.135140066,0.986738004,1.51604991,5.057
1/13/1994,-122.1880035,47.61489868,53,9.937,6.404,1.088333042,3.440295113,0.959377726,1.67804982,8.1705
1/14/1994,-122.1880035,47.61489868,53,10.739,4.696,0.027465833,2.266876998,0.925613289,5.729965308,7.7175
1/15/1994,-122.1880035,47.61489868,53,8.228,5.38,2.2418973,3.215063581,0.923808073,3.110570028,6.804
1/16/1994,-122.1880035,47.61489868,53,6.741,4.418,0.195694013,2.404520264,0.912912565,3.622443552,5.5795
1/17/1994,-122.1880035,47.61489868,53,7.166,1.636,0.030899066,2.237580015,0.85626887,5.7947058,4.401
1/18/1994,-122.1880035,47.61489868,53,8.061,2.218,0,2.321745392,0.810823762,6.282620568,5.1395
1/19/1994,-122.1880035,47.61489868,53,10.035,1.971,0.024032592,1.761281923,0.908204376,6.58619694,6.003
1/20/1994,-122.1880035,47.61489868,53,10.478,4.275,0.082397448,2.881560136,0.888394634,6.10667136,7.3765
1/21/1994,-122.1880035,47.61489868,53,9.442,4.194,0.307273752,3.494935108,0.86022763,2.6560134,6.818
1/22/1994,-122.1880035,47.61489868,53,10.389,6.554,8.026881984,4.172279358,0.921361637,2.214731088,8.4715
1/23/1994,-122.1880035,47.61489868,53,9.579,5.937,1.467704333,3.707431599,0.890929899,3.175534368,7.758
1/24/1994,-122.1880035,47.61489868,53,8.572,3.507,1.297759932,1.916424223,0.918615369,4.573688796,6.0395
1/25/1994,-122.1880035,47.61489868,53,5.741,0.772,2.159495791,1.364599661,0.95181379,3.47112675,3.2565
1/26/1994,-122.1880035,47.61489868,53,6.515,-0.332,0.350188855,1.696511046,0.92022582,6.69453642,3.0915
1/27/1994,-122.1880035,47.61489868,53,6.286,0.082,0.288391133,1.717433619,0.902931168,6.280310502,3.184
1/28/1994,-122.1880035,47.61489868,53,7.019,-0.686,0,1.419546327,0.908050021,7.638973488,3.1665
1/29/1994,-122.1880035,47.61489868,53,9.791,-0.703,0,1.005740525,0.87015534,8.04920814,4.544
1/30/1994,-122.1880035,47.61489868,53,7.795,0.578,0,1.867280478,0.889595726,8.43626574,4.1865
1/31/1994,-122.1880035,47.61489868,53,8.276,-0.964,0,1.523412076,0.847202718,8.53925418,3.656
2/1/1994,-122.1880035,47.61489868,53,8.85,-0.57,0,1.638549705,0.842920372,8.69495544,4.14
2/2/1994,-122.1880035,47.61489868,53,9.591,-1.696,0,1.062201554,0.795412105,8.92023687,3.9475
2/3/1994,-122.1880035,47.61489868,53,7.964,-3.076,0,1.206149439,0.788520498,9.09045063,2.444
2/4/1994,-122.1880035,47.61489868,53,7.224,-2.053,0,1.869681886,0.810011655,9.2481165,2.5855
2/5/1994,-122.1880035,47.61489868,53,8.386,-1.351,0,2.085601019,0.738995991,9.44161434,3.5175
2/6/1994,-122.1880035,47.61489868,53,7.279,-10.839,0,1.816684123,0.799075911,9.53611398,-1.78
2/7/1994,-122.1880035,47.61489868,53,0.45,-9.102,0.247192488,2.803117174,0.893985731,8.01467082,-4.326
2/8/1994,-122.1880035,47.61489868,53,0.141,-9.851,0.0892638,2.705034284,0.873873596,9.61109784,-4.855
2/9/1994,-122.1880035,47.61489868,53,3.822,-1.335,5.815883916,4.206965353,0.967975137,4.114518426,1.2435
2/10/1994,-122.1880035,47.61489868,53,4.165,-1.465,0.563049295,1.603575078,0.951681911,7.859472912,1.35
2/11/1994,-122.1880035,47.61489868,53,4.44,0.68,0.490951699,3.215097667,0.944312189,9.52802532,2.56
2/12/1994,-122.1880035,47.61489868,53,6.671,3.646,0.655746394,6.044281364,0.852650779,7.05261978,5.1585
2/13/1994,-122.1880035,47.61489868,53,5.344,2.482,12.34589044,6.58660404,0.943151951,2.862166608,3.913
2/14/1994,-122.1880035,47.61489868,53,6.632,2.752,1.07803314,5.408844262,0.889022558,5.070040704,4.692
2/15/1994,-122.1880035,47.61489868,53,7.352,5.17,11.0858962,5.653701279,0.913033132,2.46380778,6.261
2/16/1994,-122.1880035,47.61489868,53,8.222,4.839,7.094765909,4.599597585,0.930212627,2.886356088,6.5305
2/17/1994,-122.1880035,47.61489868,53,8.201,3.328,3.029823432,1.962468061,0.942366067,3.92293278,5.7645
2/18/1994,-122.1880035,47.61489868,53,4.616,1.17,2.18524945,4.170450739,0.9438031,5.8053366,2.893
2/19/1994,-122.1880035,47.61489868,53,6.26,0.7,0.030899038,2.615112967,0.876791642,11.59644305,3.48
2/20/1994,-122.1880035,47.61489868,53,6.726,0.882,0.662613134,4.008249577,0.862329351,8.080310232,3.804
2/21/1994,-122.1880035,47.61489868,53,5.525,2.752,1.126098792,3.957050649,0.874050567,10.59305119,4.1385
2/22/1994,-122.1880035,47.61489868,53,5.341,2.48,6.2004096,4.945763631,0.943988623,2.952117,3.9105
2/23/1994,-122.1880035,47.61489868,53,5.189,1.137,16.27177356,2.202884423,0.974297695,2.610728244,3.163
2/24/1994,-122.1880035,47.61489868,53,2.129,-0.308,4.50439961,1.885113731,0.928103565,7.319809152,0.9105
2/25/1994,-122.1880035,47.61489868,53,6.652,0.56,4.833987624,4.868553459,0.954605478,5.145357888,3.606
2/26/1994,-122.1880035,47.61489868,53,9.096,4.722,1.922608548,4.000224955,0.921748545,4.967495748,6.909
2/27/1994,-122.1880035,47.61489868,53,9.052,6.407,3.961946376,4.498684062,0.913456094,6.28559802,7.7295
2/28/1994,-122.1880035,47.61489868,53,10.81,8.28,16.3799334,5.923138651,0.956636544,1.593618912,9.545
3/1/1994,-122.1880035,47.61489868,53,12.874,8.637,0.434303237,5.4366038,0.864579738,8.129359368,10.7555
3/2/1994,-122.1880035,47.61489868,53,10.581,8.927,3.277018116,5.300503477,0.886953673,2.300737968,9.754
3/3/1994,-122.1880035,47.61489868,53,12.793,9.084,3.127669898,4.003274558,0.927791053,9.48509928,10.9385
3/4/1994,-122.1880035,47.61489868,53,9.966,0.124,2.276230608,2.546018765,0.869605647,13.70041875,5.045
3/5/1994,-122.1880035,47.61489868,53,6.644,0.16,0,2.254417775,0.852068681,14.89702392,3.402
3/6/1994,-122.1880035,47.61489868,53,7.201,-2.252,0,1.928362026,0.836962497,15.10729425,2.4745
3/7/1994,-122.1880035,47.61489868,53,10.643,-0.296,0,1.838051983,0.830801651,14.81056074,5.1735
3/8/1994,-122.1880035,47.61489868,53,12.873,0.121,0,1.732639865,0.805359926,14.96592783,6.497
3/9/1994,-122.1880035,47.61489868,53,12.95,3.43,0.02059938,2.165817348,0.808706626,11.45755998,8.19
3/10/1994,-122.1880035,47.61489868,53,9.492,5.048,1.026535385,2.642429499,0.890656476,7.5485799,7.27
3/11/1994,-122.1880035,47.61489868,53,11.339,2.504,0.18882774,1.33603119,0.889074544,14.60182723,6.9215
3/12/1994,-122.1880035,47.61489868,53,17.591,4.047,0,1.661853066,0.801814042,14.68440288,10.819
3/13/1994,-122.1880035,47.61489868,53,16.175,5.876,0,2.185377923,0.813747722,12.06551772,11.0255
3/14/1994,-122.1880035,47.61489868,53,15.163,2.202,0,1.694271758,0.884339591,16.58244247,8.6825
3/15/1994,-122.1880035,47.61489868,53,13.112,6.513,0.346755794,4.140309329,0.809874754,13.91692608,9.8125
3/16/1994,-122.1880035,47.61489868,53,9.14,5.168,4.21257168,5.554842019,0.880041486,11.4090156,7.154
3/17/1994,-122.1880035,47.61489868,53,7.106,3.418,5.582427948,6.252893675,0.927690304,5.017552308,5.262
3/18/1994,-122.1880035,47.61489868,53,7.231,1.703,10.58808132,4.307858263,0.916588208,15.07589935,4.467
3/19/1994,-122.1880035,47.61489868,53,6.912,1.94,1.678848854,3.574067328,0.875991115,12.84468642,4.426
3/20/1994,-122.1880035,47.61489868,53,6.511,2.99,10.87989761,5.011347514,0.90424426,4.65209982,4.7505
3/21/1994,-122.1880035,47.61489868,53,5.716,1.137,1.675416564,5.802783911,0.858682036,17.89880778,3.4265
3/22/1994,-122.1880035,47.61489868,53,7.905,-0.568,0,2.278451504,0.788717349,18.14901426,3.6685
3/23/1994,-122.1880035,47.61489868,53,9.454,-2.292,0,2.699873949,0.746251608,17.07052284,3.581
3/24/1994,-122.1880035,47.61489868,53,9.508,0.795,0.034332293,2.955222342,0.883760249,18.48329899,5.1515
3/25/1994,-122.1880035,47.61489868,53,11.209,0.902,0.099563638,2.022352884,0.868852948,18.59714604,6.0555
3/26/1994,-122.1880035,47.61489868,53,15.268,1.217,0,1.699224977,0.862468875,19.30511988,8.2425
3/27/1994,-122.1880035,47.61489868,53,20.583,5.541,0,1.554574357,0.778606449,19.30758516,13.062
3/28/1994,-122.1880035,47.61489868,53,21.049,5.276,0,1.477912676,0.706486935,19.90799928,13.1625
3/29/1994,-122.1880035,47.61489868,53,21.961,7.383,0,1.441209011,0.692798957,20.0455866,14.672
3/30/1994,-122.1880035,47.61489868,53,16.015,7.736,0.07553101,2.022243328,0.811329761,15.11133732,11.8755
3/31/1994,-122.1880035,47.61489868,53,15.702,5.741,0.133895909,1.083551026,0.846380457,9.27377226,10.7215
4/1/1994,-122.1880035,47.61489868,53,15.005,7.603,0.22487634,1.528275247,0.814745621,17.46821736,11.304
4/2/1994,-122.1880035,47.61489868,53,17.351,3.512,1.774978178,0.960728917,0.830509323,19.20279384,10.4315
4/3/1994,-122.1880035,47.61489868,53,9.782,3.31,4.536150278,2.647940674,0.939890942,7.63385274,6.546
4/4/1994,-122.1880035,47.61489868,53,8.046,3.102,0.864315036,2.832153851,0.967077724,8.1595089,5.574
4/5/1994,-122.1880035,47.61489868,53,8.766,2.849,2.332878624,2.253459412,0.962815479,14.11610544,5.8075
4/6/1994,-122.1880035,47.61489868,53,7.781,3.86,4.753302876,5.226146718,0.947366428,11.17428966,5.8205
4/7/1994,-122.1880035,47.61489868,53,10.103,5.054,2.89850238,4.563181997,0.911735318,15.4479897,7.5785
4/8/1994,-122.1880035,47.61489868,53,8.938,6.118,7.78141404,3.833598813,0.930371757,4.94308512,7.528
4/9/1994,-122.1880035,47.61489868,53,12.598,5.069,0.120162967,3.410236209,0.871157207,21.55010922,8.8335
4/10/1994,-122.1880035,47.61489868,53,12.616,6.04,0.006866453,2.782988084,0.854194096,19.99023732,9.328
4/11/1994,-122.1880035,47.61489868,53,17.273,5.783,0.848006885,2.701590638,0.822732321,17.4887433,11.528
4/12/1994,-122.1880035,47.61489868,53,11.271,4.865,2.75001431,2.937611907,0.848096539,14.12437014,8.068
4/13/1994,-122.1880035,47.61489868,53,8.228,2.929,3.965380826,3.669887211,0.885960925,5.96947536,5.5785
4/14/1994,-122.1880035,47.61489868,53,9.107,1.89,0.072097798,3.342438005,0.85688919,14.49191286,5.4985
4/15/1994,-122.1880035,47.61489868,53,19.399,4.518,0.053214926,2.017574555,0.819908597,19.73283624,11.9585
4/16/1994,-122.1880035,47.61489868,53,21.915,6.067,0.339889536,1.757671607,0.899459039,18.37879434,13.991
4/17/1994,-122.1880035,47.61489868,53,21.82,10.204,0.003433226,2.384372884,0.825546602,22.9730103,16.012
4/18/1994,-122.1880035,47.61489868,53,20.439,10.83,0.054931608,1.711326644,0.786056493,19.66719384,15.6345
4/19/1994,-122.1880035,47.61489868,53,18.602,7.505,0.020599366,1.809577689,0.784416804,21.85025292,13.0535
4/20/1994,-122.1880035,47.61489868,53,18.965,7.71,0.024032599,2.027028255,0.844109558,20.70562662,13.3375
4/21/1994,-122.1880035,47.61489868,53,15.667,4.389,0.175094705,3.223421094,0.762722148,23.42615796,10.028
4/22/1994,-122.1880035,47.61489868,53,18.994,3.002,0,1.382248463,0.670555495,24.35777064,10.998
4/23/1994,-122.1880035,47.61489868,53,20.902,3.859,0.037765526,2.266609093,0.762460664,21.24798642,12.3805
4/24/1994,-122.1880035,47.61489868,53,12.907,5.355,0.334739902,2.153805344,0.780138179,15.0032304,9.131
4/25/1994,-122.1880035,47.61489868,53,14.755,1.351,0.020599366,1.559588367,0.790173275,23.31427734,8.053
4/26/1994,-122.1880035,47.61489868,53,17.883,3.184,0.013732906,1.235084822,0.76942388,16.45296012,10.5335
4/27/1994,-122.1880035,47.61489868,53,19.623,2.107,0,1.20415701,0.738000185,25.060446,10.865
4/28/1994,-122.1880035,47.61489868,53,21.486,5.681,0,1.824992506,0.719651007,24.95165148,13.5835
4/29/1994,-122.1880035,47.61489868,53,18.826,7.051,0.072097747,3.284193887,0.712439768,23.49231768,12.9385
4/30/1994,-122.1880035,47.61489868,53,17.832,3.547,0.120162967,1.513090821,0.674645098,22.7961504,10.6895
5/1/1994,-122.1880035,47.61489868,53,18.968,3.603,0.027465804,1.996695399,0.618534082,23.60204532,11.2855
5/2/1994,-122.1880035,47.61489868,53,16.067,6.329,0.932121288,2.09706189,0.698426151,21.0921102,11.198
5/3/1994,-122.1880035,47.61489868,53,20.996,3.753,0.902938082,1.448544499,0.622600043,24.8648598,12.3745
5/4/1994,-122.1880035,47.61489868,53,20.625,9.325,4.289815066,2.358064505,0.747310963,25.1119179,14.975
5/5/1994,-122.1880035,47.61489868,53,21.462,6.253,0,2.722646362,0.713014217,27.21042936,13.8575
5/6/1994,-122.1880035,47.61489868,53,23.661,8.452,0,2.604403032,0.690532074,27.01771218,16.0565
5/7/1994,-122.1880035,47.61489868,53,24.666,8.119,0,1.742430371,0.653932575,27.062271,16.3925
5/8/1994,-122.1880035,47.61489868,53,24.116,12.237,0,2.073969949,0.653647317,27.46951452,18.1765
5/9/1994,-122.1880035,47.61489868,53,24.929,9.074,0,1.356227763,0.652602038,23.17803282,17.0015
5/10/1994,-122.1880035,47.61489868,53,26.514,8.259,0,1.366321637,0.638470286,25.40773026,17.3865
5/11/1994,-122.1880035,47.61489868,53,24.115,11.847,0,1.957749102,0.611338432,26.7496839,17.981
5/12/1994,-122.1880035,47.61489868,53,19.287,6.109,0,1.335238034,0.641935169,25.327746,12.698
5/13/1994,-122.1880035,47.61489868,53,18.865,5.424,0.041198702,2.377407943,0.695936497,21.83489964,12.1445
5/14/1994,-122.1880035,47.61489868,53,20.737,4.55,0,1.421054391,0.690066527,21.24269892,12.6435
5/15/1994,-122.1880035,47.61489868,53,14.862,4.236,1.321792718,2.130219258,0.821212976,17.53009038,9.549
5/16/1994,-122.1880035,47.61489868,53,16.688,2.117,0.061798061,2.002096262,0.754549478,23.34588678,9.4025
5/17/1994,-122.1880035,47.61489868,53,20.171,1.797,0.017166132,0.859283725,0.747662416,22.5361719,10.984
5/18/1994,-122.1880035,47.61489868,53,20.088,3.702,0,1.892238044,0.705631456,27.1078326,11.895
5/19/1994,-122.1880035,47.61489868,53,24.058,4.573,0,1.819606917,0.62999596,27.1761129,14.3155
5/20/1994,-122.1880035,47.61489868,53,15.097,9.186,0.208568592,3.930179799,0.776492999,14.36861088,12.1415
5/21/1994,-122.1880035,47.61489868,53,20.54,7.641,0,2.029389913,0.683242893,28.2803625,14.0905
5/22/1994,-122.1880035,47.61489868,53,21.33,6.956,0,1.989215305,0.644863382,28.7989956,14.143
5/23/1994,-122.1880035,47.61489868,53,24.78,5.366,0,1.934624034,0.587799198,28.80150912,15.073
5/24/1994,-122.1880035,47.61489868,53,26.344,7.265,0,1.484235995,0.574370591,28.6820991,16.8045
5/25/1994,-122.1880035,47.61489868,53,23.774,8.667,0,1.757543306,0.604038942,28.276479,16.2205
5/26/1994,-122.1880035,47.61489868,53,18.725,4.116,0,1.608261326,0.601900682,27.6608241,11.4205
5/27/1994,-122.1880035,47.61489868,53,19.741,0.564,0,1.199627193,0.584472077,26.62093008,10.1525
5/28/1994,-122.1880035,47.61489868,53,13.359,6.791,2.102851656,4.461840517,0.790546207,15.31006326,10.075
5/29/1994,-122.1880035,47.61489868,53,11.969,8.895,9.760663044,4.965887244,0.906923792,19.28318076,10.432
5/30/1994,-122.1880035,47.61489868,53,21.48,8.394,0.1184463,2.464208892,0.613736825,29.4884424,14.937
5/31/1994,-122.1880035,47.61489868,53,20.263,9.189,3.711318012,2.829226377,0.637863703,12.71986902,14.726
6/1/1994,-122.1880035,47.61489868,53,19.439,7.305,0,1.868578472,0.685641323,26.91861048,13.372
6/2/1994,-122.1880035,47.61489868,53,24.229,4.598,0,1.910078028,0.592307249,25.50143988,14.4135
6/3/1994,-122.1880035,47.61489868,53,24.417,6.105,0,1.935353892,0.615885625,27.0039942,15.261
6/4/1994,-122.1880035,47.61489868,53,17.765,9.771,0.9819027,3.325701234,0.719469215,21.26610468,13.768
6/5/1994,-122.1880035,47.61489868,53,23.893,8.567,2.28309606,2.108135922,0.691135282,20.82611718,16.23
6/6/1994,-122.1880035,47.61489868,53,15.975,8.971,2.327727276,3.783931629,0.812240155,24.94057536,12.473
6/7/1994,-122.1880035,47.61489868,53,17.119,7.858,0.875473128,2.577163587,0.756963041,27.7857036,12.4885
6/8/1994,-122.1880035,47.61489868,53,21.17,5.773,0,1.404911775,0.656990387,27.52194456,13.4715
6/9/1994,-122.1880035,47.61489868,53,24.359,4.55,0,1.512754357,0.579306593,29.1621924,14.4545
6/10/1994,-122.1880035,47.61489868,53,25.807,8.173,0,1.700317162,0.538781615,28.39348512,16.99
6/11/1994,-122.1880035,47.61489868,53,28.083,8.037,0.703810958,0.964397302,0.670561205,23.9718924,18.06
6/12/1994,-122.1880035,47.61489868,53,19.561,11.358,4.85458367,3.711141738,0.825071373,11.03602086,15.4595
6/13/1994,-122.1880035,47.61489868,53,13.25,8.756,7.271577,6.116844666,0.884672379,21.22846578,11.003
6/14/1994,-122.1880035,47.61489868,53,16.198,7.843,2.882194956,4.267961849,0.791758635,27.52486938,12.0205
6/15/1994,-122.1880035,47.61489868,53,19.428,6.681,0,2.278447498,0.680517634,30.2112576,13.0545
6/16/1994,-122.1880035,47.61489868,53,21.447,6.669,0,1.904566047,0.662286122,30.4903674,14.058
6/17/1994,-122.1880035,47.61489868,53,24.739,3.398,0.02059938,1.417956855,0.662205737,30.22700652,14.0685
6/18/1994,-122.1880035,47.61489868,53,18.555,8.635,5.019378516,2.070492761,0.754668396,21.99672828,13.595
6/19/1994,-122.1880035,47.61489868,53,22.499,5.113,0,2.843896332,0.585994907,31.28169132,13.806
6/20/1994,-122.1880035,47.61489868,53,25.564,5.242,0,2.486440393,0.545244056,30.65906448,15.403
6/21/1994,-122.1880035,47.61489868,53,26.54,6.638,0,1.298080414,0.578412294,28.5067638,16.589
6/22/1994,-122.1880035,47.61489868,53,27.454,7.508,0,1.248495294,0.621435745,30.53700612,17.481
6/23/1994,-122.1880035,47.61489868,53,18.99,11.51,0.102996842,3.821748104,0.689692469,24.70016556,15.25
6/24/1994,-122.1880035,47.61489868,53,20.296,9.236,0,2.463419417,0.632357283,28.5576678,14.766
6/25/1994,-122.1880035,47.61489868,53,24.082,4.918,0.12016314,2.012606187,0.65605942,28.6183674,14.5
6/26/1994,-122.1880035,47.61489868,53,19.139,7.341,0.975036586,2.385427352,0.743407474,9.89949348,13.24
6/27/1994,-122.1880035,47.61489868,53,24.489,5.867,0,2.416842743,0.592404493,30.86522388,15.178
6/28/1994,-122.1880035,47.61489868,53,26.573,6.251,0,1.631329184,0.594668732,30.46781736,16.412
6/29/1994,-122.1880035,47.61489868,53,25.135,8.073,0,1.571818227,0.629750034,29.88331848,16.604
6/30/1994,-122.1880035,47.61489868,53,24.889,5.833,0.010299672,1.399065445,0.628044659,29.6286786,15.361
7/1/1994,-122.1880035,47.61489868,53,15.434,10.264,6.418415808,4.029007222,0.892988662,5.5978893,12.849
7/2/1994,-122.1880035,47.61489868,53,20.387,8.93,0.167369875,1.978425087,0.684254162,16.61029146,14.6585
7/3/1994,-122.1880035,47.61489868,53,21.252,4.281,0,1.512895321,0.627778451,29.91509118,12.7665
7/4/1994,-122.1880035,47.61489868,53,19.659,4.803,1.09348326,1.212106672,0.722808026,17.99201034,12.231
7/5/1994,-122.1880035,47.61489868,53,26.366,8.136,0.010299679,1.39686034,0.65436935,29.3469192,17.251
7/6/1994,-122.1880035,47.61489868,53,25.068,9.938,0,1.918184512,0.587099325,29.57641848,17.503
7/7/1994,-122.1880035,47.61489868,53,28.269,9.643,0,1.925332152,0.53750972,29.9678661,18.956
7/8/1994,-122.1880035,47.61489868,53,26.168,10.068,0,2.07869102,0.517881974,30.15219402,18.118
7/9/1994,-122.1880035,47.61489868,53,25.885,7.225,0,1.479537434,0.484150166,30.39553422,16.555
7/10/1994,-122.1880035,47.61489868,53,28.38,6.741,0,1.490600664,0.482609094,30.36447702,17.5605
7/11/1994,-122.1880035,47.61489868,53,27.913,8.961,0,1.604748068,0.430257078,30.25991142,18.437
7/12/1994,-122.1880035,47.61489868,53,27.59,7.742,0,1.545166625,0.512390449,29.74100832,17.666
