Date,Longitude,Latitude,Elevation,Max Temperature,Min Temperature,Precipitation,Wind,Relative Humidity,Solar,Temperature
1/1/1994,-60,-3.27839994430542,25,25.295,21.842,52.8974553888,0.747931165061612,0.964238721331013,4.84959492,23.5685
1/2/1994,-60,-3.27839994430542,25,26.961,21.679,5.52749976,0.593941604845735,0.94267297387806,12.24225126,24.32
1/3/1994,-60,-3.27839994430542,25,25.188,22.792,11.9510626968,0.605020786407617,0.969148643392318,2.539350612,23.99
1/4/1994,-60,-3.27839994430542,25,22.862,21.793,46.8051948,1.00825015582235,0.979895260430379,0.86630652,22.3275
1/5/1994,-60,-3.27839994430542,25,23.719,20.299,9.010512036,0.443432881674054,0.976044836009087,2.8085607,22.009
1/6/1994,-60,-3.27839994430542,25,30.089,21.868,2.28653118,0.852154104195143,0.872494449479246,17.4988161,25.9785
1/7/1994,-60,-3.27839994430542,25,30.543,22.508,7.978817412,1.3732383132167,0.867122655928376,18.38137932,26.5255
1/8/1994,-60,-3.27839994430542,25,32.365,23.178,1.905441012,1.38993576585749,0.843962934407425,18.13376718,27.7715
1/9/1994,-60,-3.27839994430542,25,29.653,21.636,12.011149188,1.20220654451883,0.904372104314705,26.2928844,25.6445
1/10/1994,-60,-3.27839994430542,25,27.573,23.43,14.392094076,0.865237205512945,0.952195548810295,11.39292756,25.5015
1/11/1994,-60,-3.27839994430542,25,27.556,22.824,17.5266198,0.833033196680853,0.955994572549047,13.8835107,25.19
1/12/1994,-60,-3.27839994430542,25,28.487,23.031,8.219148192,1.06372549339584,0.937828103292238,13.99275252,25.759
1/13/1994,-60,-3.27839994430542,25,29.821,23.199,9.3778575264,1.07325509383329,0.900785459357432,19.36394946,26.51
1/14/1994,-60,-3.27839994430542,25,28.383,22.872,11.923598448,0.875276263812689,0.930335277397202,16.37521686,25.6275
1/15/1994,-60,-3.27839994430542,25,26.158,23.504,19.0475439984,1.00634343607788,0.961945933922352,9.8551728,24.831
1/16/1994,-60,-3.27839994430542,25,26.616,23.17,14.9860453464,1.02981054393324,0.953977842411018,17.55888588,24.893
1/17/1994,-60,-3.27839994430542,25,25.968,22.931,20.5787628,1.28749592226331,0.960296176360161,7.815205908,24.4495
1/18/1994,-60,-3.27839994430542,25,32.969,22.788,6.2896721904,1.15915986021484,0.84153807008544,22.2505839,27.8785
1/19/1994,-60,-3.27839994430542,25,29.905,23.533,2.0153047968,1.05373319523526,0.843820018758946,14.563293048,26.719
1/20/1994,-60,-3.27839994430542,25,28.859,23.178,3.148265484,1.5304491992156,0.866362104281975,23.36635872,26.0185
1/21/1994,-60,-3.27839994430542,25,26.759,22.456,8.3513283264,1.32644948565368,0.947120041107076,20.03512626,24.6075
1/22/1994,-60,-3.27839994430542,25,26.004,22.511,30.9694420728,0.991486124498272,0.96516888041267,9.902811582,24.2575
1/23/1994,-60,-3.27839994430542,25,28.694,22.481,2.619551988,1.5413892495644,0.870464669572212,22.07649024,25.5875
1/24/1994,-60,-3.27839994430542,25,26.421,21.69,2.377510164,0.978554158769601,0.935122706125618,6.878641248,24.0555
1/25/1994,-60,-3.27839994430542,25,28.193,22.314,6.6381425568,1.05115624157737,0.931127067895762,16.5987576,25.2535
1/26/1994,-60,-3.27839994430542,25,29.546,22.794,8.8027949592,0.928006518139243,0.913267379284335,24.092315928,26.17
1/27/1994,-60,-3.27839994430542,25,30.804,22.635,3.76624836,1.42873094081488,0.843093110272892,25.207431912,26.7195
1/28/1994,-60,-3.27839994430542,25,31.419,23.85,8.864595252,1.41826186531063,0.860314834328856,24.615055728,27.6345
1/29/1994,-60,-3.27839994430542,25,24.612,21.59,7.312778028,1.35591554252432,0.964154212241558,4.0680027,23.101
1/30/1994,-60,-3.27839994430542,25,29.897,21.476,4.83742044,1.06108073135407,0.884096236783979,26.423049888,25.6865
1/31/1994,-60,-3.27839994430542,25,26.94,21.846,6.7840575624,1.19795552890011,0.950052553551627,14.44455216,24.393
2/1/1994,-60,-3.27839994430542,25,27.21,22.309,6.090547392,0.980891486743538,0.943350773381791,10.8594558,24.7595
2/2/1994,-60,-3.27839994430542,25,26.506,21.687,11.676409524,1.08260977558984,0.956817824984016,13.366457208,24.0965
2/3/1994,-60,-3.27839994430542,25,29.357,22.844,3.4418061648,0.946370700341639,0.883535247072183,14.1194862,26.1005
2/4/1994,-60,-3.27839994430542,25,29.414,21.899,16.40052918,0.943658415730482,0.93909015785375,21.64865094,25.6565
2/5/1994,-60,-3.27839994430542,25,30.168,21.934,10.7048016864,0.820506607842599,0.930296069865658,20.431966032,26.051
2/6/1994,-60,-3.27839994430542,25,28.416,21.865,11.0275250184,1.0139298789349,0.941291834103426,7.861331808,25.1405
2/7/1994,-60,-3.27839994430542,25,22.8,21.174,41.0957491104,0.812383369535937,0.980144149619914,2.4294375,21.987
2/8/1994,-60,-3.27839994430542,25,29.504,20.421,3.637507176,0.741263485702862,0.918023642135352,15.89641506,24.9625
2/9/1994,-60,-3.27839994430542,25,29.029,22.643,2.84271336,1.15583296671671,0.912513195996951,15.28346214,25.836
2/10/1994,-60,-3.27839994430542,25,26.228,22.936,8.29467288,1.10990677320803,0.961153560687577,15.549862032,24.582
2/11/1994,-60,-3.27839994430542,25,23.951,21.835,24.269491008,0.787356358779122,0.977792359613834,1.3590558,22.893
2/12/1994,-60,-3.27839994430542,25,30.459,21.347,6.444170964,0.826594825371154,0.902804115464489,19.87081524,25.903
2/13/1994,-60,-3.27839994430542,25,27.149,23.288,8.4732101784,0.874282877019286,0.951662461220783,13.9065723,25.2185
2/14/1994,-60,-3.27839994430542,25,27.03,22.452,12.088397196,1.22770501443096,0.944999047390305,20.116692,24.741
2/15/1994,-60,-3.27839994430542,25,27.276,22.391,7.199478144,1.11277188946052,0.951851261182794,11.260906128,24.8335
2/16/1994,-60,-3.27839994430542,25,27.302,22.407,9.7864192224,1.15914196248112,0.953217028703577,15.74859312,24.8545
2/17/1994,-60,-3.27839994430542,25,27.23,22.869,16.6734690264,1.33709911799608,0.951569430710078,21.56631282,25.0495
2/18/1994,-60,-3.27839994430542,25,29.271,22.796,3.551670936,1.06134802971456,0.91437192013589,19.950744312,26.0335
2/19/1994,-60,-3.27839994430542,25,26.742,23.444,9.1804482864,1.06065083105926,0.957562160347335,16.721487792,25.093
2/20/1994,-60,-3.27839994430542,25,27.039,23.379,23.75106552,1.15682184777649,0.962510593923261,22.25221452,25.209
2/21/1994,-60,-3.27839994430542,25,27.25,23.323,12.8162421,1.03047997907424,0.960989730429426,18.928347732,25.2865
2/22/1994,-60,-3.27839994430542,25,29.827,23.057,7.02094788,1.35879342103283,0.889901411771944,23.06998296,26.442
2/23/1994,-60,-3.27839994430542,25,27.462,23.411,22.34516004,1.39593559645428,0.953633758588737,18.27265284,25.4365
2/24/1994,-60,-3.27839994430542,25,26.756,22.885,11.6249064624,1.27101909545737,0.959069986385146,16.85863944,24.8205
2/25/1994,-60,-3.27839994430542,25,30.213,23.437,6.605527104,0.985635446052457,0.922616472407691,19.22569065,26.825
2/26/1994,-60,-3.27839994430542,25,27.49,23.007,7.6904335944,1.29397627946973,0.949721737501104,21.33134766,25.2485
2/27/1994,-60,-3.27839994430542,25,27.452,23.717,13.715749044,1.08091202125443,0.948203613246274,19.32643044,25.5845
2/28/1994,-60,-3.27839994430542,25,29.135,23.517,9.5272057368,1.38591628455262,0.915192256542042,25.535363832,26.326
3/1/1994,-60,-3.27839994430542,25,25.736,23.37,36.333810432,0.964693786022718,0.971145844395595,5.178042072,24.553
3/2/1994,-60,-3.27839994430542,25,26.09,23.051,16.537858272,0.89057173010327,0.970838937164505,9.845042832,24.5705
3/3/1994,-60,-3.27839994430542,25,23.8,22.641,91.186536564,0.945349641024083,0.98199428824072,0.9932067,23.2205
3/4/1994,-60,-3.27839994430542,25,27.949,22.252,11.123662572,0.615837896622997,0.954018326632375,15.4397205,25.1005
3/5/1994,-60,-3.27839994430542,25,24.291,20.947,22.6970623728,0.732958588518509,0.980272491449681,1.402199838,22.619
3/6/1994,-60,-3.27839994430542,25,26.537,21.154,2.1989816856,0.828869883443741,0.94717125734187,7.3148616,23.8455
3/7/1994,-60,-3.27839994430542,25,24.266,21.567,2.204132796,0.978646161746685,0.967395011124603,5.62331214,22.9165
3/8/1994,-60,-3.27839994430542,25,27.565,21.064,7.202909772,0.887187095570893,0.936774294420853,18.482450472,24.3145
3/9/1994,-60,-3.27839994430542,25,28.537,22.681,9.73319724,1.03329026937181,0.935143995279773,16.267952232,25.609
3/10/1994,-60,-3.27839994430542,25,26.738,22.601,12.902072076,1.01987613427879,0.962475423143692,14.510981772,24.6695
3/11/1994,-60,-3.27839994430542,25,28.584,22.768,10.265352048,1.09845647554756,0.952632370340885,17.581731282,25.676
3/12/1994,-60,-3.27839994430542,25,28.074,23.229,12.4282838664,0.919385242064169,0.953949282396793,24.604762968,25.6515
3/13/1994,-60,-3.27839994430542,25,27.559,22.833,12.8952012888,0.548192200737459,0.962164470464336,16.413973488,25.196
3/14/1994,-60,-3.27839994430542,25,29.08,23.003,14.481351324,0.770337433709567,0.934976270734634,18.289011168,26.0415
3/15/1994,-60,-3.27839994430542,25,26.524,22.579,25.16211432,0.617892857564793,0.971041890804169,10.456988472,24.5515
3/16/1994,-60,-3.27839994430542,25,28.84,22.434,4.401399132,1.06287116977511,0.931402389601889,16.224858288,25.637
3/17/1994,-60,-3.27839994430542,25,26.538,22.848,11.597435352,1.40754209545199,0.951075465371305,19.40766084,24.693
3/18/1994,-60,-3.27839994430542,25,28.262,22.919,6.574630068,1.41615035277766,0.94778644478733,18.940214088,25.5905
3/19/1994,-60,-3.27839994430542,25,30.053,23.141,1.6273495152,1.26443987042298,0.877767380321077,19.742008464,26.597
3/20/1994,-60,-3.27839994430542,25,32.351,22.435,2.3105642184,1.59689668696588,0.848867513769583,26.08678008,27.393
3/21/1994,-60,-3.27839994430542,25,27.157,23.648,22.456745352,1.38296156989438,0.965259275164421,17.168281992,25.4025
3/22/1994,-60,-3.27839994430542,25,28.158,22.754,3.22036992,1.24938357458418,0.941288371693162,14.812372008,25.456
3/23/1994,-60,-3.27839994430542,25,30.807,23.259,1.3526918568,1.42610753301196,0.833978958796279,24.17568894,27.033
3/24/1994,-60,-3.27839994430542,25,29.62,22.576,8.8680298104,1.43999548727251,0.93339650985368,17.625374568,26.098
3/25/1994,-60,-3.27839994430542,25,26.58,23.088,10.1348914248,1.31225106259166,0.960270827581716,14.662291032,24.834
3/26/1994,-60,-3.27839994430542,25,26.952,23.19,22.59406566,1.40964375370949,0.961861768644824,17.262619848,25.071
3/27/1994,-60,-3.27839994430542,25,27.923,22.399,16.072651764,1.24152131833861,0.918671672320119,19.42695288,25.161
3/28/1994,-60,-3.27839994430542,25,27.038,22.751,15.84262188,1.04592807395498,0.964259631536136,17.823878118,24.8945
3/29/1994,-60,-3.27839994430542,25,26.741,22.711,14.49165114,1.26569201266867,0.969156904129642,12.1353786,24.726
3/30/1994,-60,-3.27839994430542,25,27.093,21.869,30.35316384,0.758064439924171,0.960454705041931,12.8913192,24.481
3/31/1994,-60,-3.27839994430542,25,27.087,23.206,14.7989254824,0.971972693113467,0.965783067024758,15.52000176,25.1465
4/1/1994,-60,-3.27839994430542,25,26.291,23.114,11.259270684,0.902513982071147,0.964558279903024,7.26255054,24.7025
4/2/1994,-60,-3.27839994430542,25,27.804,21.916,1.4591214504,0.825150150869078,0.94656447814826,9.18157608,24.86
4/3/1994,-60,-3.27839994430542,25,31.258,21.044,7.145406864,0.680431938912042,0.900982587070167,19.75325616,26.151
4/4/1994,-60,-3.27839994430542,25,28.086,23.273,18.5145360264,0.854992725759417,0.940412801877484,21.44244258,25.6795
4/5/1994,-60,-3.27839994430542,25,26.752,22.762,9.108350676,0.784751619204553,0.964415004415211,13.31971686,24.757
4/6/1994,-60,-3.27839994430542,25,29.525,22.986,5.8708184904,1.02540906487445,0.929022313625364,19.54260486,26.2555
4/7/1994,-60,-3.27839994430542,25,30.257,23.744,3.6546696144,1.48144707702061,0.899163595103439,19.69498206,27.0005
4/8/1994,-60,-3.27839994430542,25,27.212,23.55,8.7058048464,1.17059996770866,0.956220812377552,17.46482904,25.381
4/9/1994,-60,-3.27839994430542,25,31.617,23.169,6.8750354808,1.18579936176121,0.913096389442913,22.211997768,27.393
4/10/1994,-60,-3.27839994430542,25,29.33,23.702,4.727557944,1.26954472870576,0.92353153376062,19.35393912,26.516
4/11/1994,-60,-3.27839994430542,25,26.543,23.29,11.140824492,1.1599471020224,0.967603820535083,11.105551512,24.9165
4/12/1994,-60,-3.27839994430542,25,28.445,22.034,7.6681146384,1.20573928000177,0.916704993745908,17.906291712,25.2395
4/13/1994,-60,-3.27839994430542,25,30.315,21.437,0.74501028,1.58560652281353,0.806330438198597,22.84909632,25.876
4/14/1994,-60,-3.27839994430542,25,29.538,21.301,7.892990136,1.01547310527235,0.923848421052257,21.9957111,25.4195
4/15/1994,-60,-3.27839994430542,25,28.73,22.492,2.7568827864,0.868873060311204,0.945041140850697,13.26459213,25.611
4/16/1994,-60,-3.27839994430542,25,28.686,22.744,7.0638662448,0.91508997039676,0.936200411884943,17.5968009,25.715
