"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar"
"1/1/1994","94.6875","41.0581016540527","1863","-2.42599999999999","-11.808","0","1.94103384653835","0.692994461510523","8.45460612",
"1/2/1994","94.6875","41.0581016540527","1863","-2.733","-12.403","0","2.52634600986996","0.661689482179602","8.5663656",
"1/3/1994","94.6875","41.0581016540527","1863","-2.63099999999997","-9.84899999999999","0.2609254656","1.6699442516615","0.587538811490305","7.73482338",
"1/4/1994","94.6875","41.0581016540527","1863","-3.83100000000002","-12.841","0","1.72870249323101","0.746753537609867","8.6149638",
"1/5/1994","94.6875","41.0581016540527","1863","-5.33699999999999","-14.952","0","2.35009968374914","0.818965677320641","8.82461412",
"1/6/1994","94.6875","41.0581016540527","1863","-4.34699999999998","-13.344","0","3.2396977753225","0.751734002390134","8.83569312",
"1/7/1994","94.6875","41.0581016540527","1863","-1.73099999999999","-12.543","0","3.56263461300984","0.578832748804121","9.06187572",
"1/8/1994","94.6875","41.0581016540527","1863","-2.26999999999998","-13.314","0","2.44878365778367","0.571866028439887","9.2158794",
"1/9/1994","94.6875","41.0581016540527","1863","-3.96300000000002","-11.975","0.2437591032","1.8031058324203","0.805275517122565","6.76546452",
"1/10/1994","94.6875","41.0581016540527","1863","0.0369999999999777","-9.40699999999998","0","3.65951846154373","0.646544095216981","9.12706668",
"1/11/1994","94.6875","41.0581016540527","1863","-3.81400000000002","-8.42500000000001","0.0961303752","3.23599375852455","0.53279449880418","6.73487172",
"1/12/1994","94.6875","41.0581016540527","1863","-2.83100000000002","-10.251","0.2265930288","2.55405212197145","0.829157960230703","9.25531812",
"1/13/1994","94.6875","41.0581016540527","1863","-5.64699999999999","-15.61","0","2.09639417870698","0.859370492705026","9.7880112",
"1/14/1994","94.6875","41.0581016540527","1863","-2.43099999999998","-15.678","0","2.25994547595639","0.670109085451197","9.61998192",
"1/15/1994","94.6875","41.0581016540527","1863","-8.99099999999999","-16.44","0.432586224","4.51124851978917","0.68255001777684","7.28870238",
"1/16/1994","94.6875","41.0581016540527","1863","-12.687","-22.729","0","1.58368825289569","0.491446729584019","10.2156228",
"1/17/1994","94.6875","41.0581016540527","1863","-10.693","-21.579","0","1.75806374786026","0.487591518105895","10.12437252",
"1/18/1994","94.6875","41.0581016540527","1863","-8.37599999999998","-18.596","0","2.75450203337984","0.336382007494115","10.19024928",
"1/19/1994","94.6875","41.0581016540527","1863","-8.52100000000002","-19.892","0","2.06923102261509","0.393704135405635","9.93453732",
"1/20/1994","94.6875","41.0581016540527","1863","-8.14400000000001","-15.932","0","3.67426737302125","0.380773612184876","10.3328442",
"1/21/1994","94.6875","41.0581016540527","1863","-7.97699999999998","-19.312","0","1.55337670472389","0.463815324178966","10.42644348",
"1/22/1994","94.6875","41.0581016540527","1863","-6.56999999999999","-16.115","0","2.26336361420017","0.458226630761344","10.53512568",
