"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar"
"1/1/1994","-43.125","-22.9487991333008","1","31.898","19.986","0.78620976","1.53598278107738","0.764959435578741","23.12673714",
"1/2/1994","-43.125","-22.9487991333008","1","30.775","20.063","0","1.98778682670896","0.737278929223899","20.51589762",
"1/3/1994","-43.125","-22.9487991333008","1","31.569","17.786","1.3080606264","2.49022639805546","0.751058222283281","31.04324352",
"1/4/1994","-43.125","-22.9487991333008","1","23.96","20.583","12.957005916","1.72833004419251","0.936277647021319","3.544371432",
"1/5/1994","-43.125","-22.9487991333008","1","24.808","18.815","4.7395753704","1.24159009872954","0.885160446489253","8.53340958",
"1/6/1994","-43.125","-22.9487991333008","1","29.681","18.127","6.0218817624","1.75511188860486","0.833731422681828","28.3645152",
"1/7/1994","-43.125","-22.9487991333008","1","31.927","20.954","0","2.76305108573971","0.74059862165327","21.6733428",
"1/8/1994","-43.125","-22.9487991333008","1","36.569","22.133","0","2.03363170310759","0.639420337163514","28.70831322",
"1/9/1994","-43.125","-22.9487991333008","1","38.357","24.126","0","3.55790417062358","0.570934651446315","25.81576812",
"1/10/1994","-43.125","-22.9487991333008","1","34.676","21.846","0.6729125328","2.47520571848899","0.667375693125468","21.75531246",
"1/11/1994","-43.125","-22.9487991333008","1","25.147","19.787","1.0934830944","2.38662214334354","0.800269574820943","7.45655544",
"1/12/1994","-43.125","-22.9487991333008","1","21.754","19.046","20.81223252","1.12002276510439","0.941970760825445","3.073951692",
"1/13/1994","-43.125","-22.9487991333008","1","33.474","18.517","0.57334932","1.74169565439012","0.692260751585719","21.921974712",
"1/14/1994","-43.125","-22.9487991333008","1","23.46","21.069","14.397239988","1.29862090698987","0.882763581583265","5.47149321",
"1/15/1994","-43.125","-22.9487991333008","1","36.976","20.656","1.510621236","1.56351648851789","0.749361764902042","29.22643026",
"1/16/1994","-43.125","-22.9487991333008","1","37.061","21.739","0.082397448","2.1863160771311","0.684836956816427","27.67736466",
"1/17/1994","-43.125","-22.9487991333008","1","37.799","21.274","0","2.45308717205195","0.635704493263538","30.730113",
"1/18/1994","-43.125","-22.9487991333008","1","37.937","22.013","0.81024192","2.09623968472601","0.665896572141736","29.6325621",
"1/19/1994","-43.125","-22.9487991333008","1","41.287","23.658","19.54192356","1.82952190723393","0.770465684494273","22.727817",
"1/20/1994","-43.125","-22.9487991333008","1","29.563","22.273","23.98107312","1.10981432270513","0.867301538518476","19.07392104",
"1/21/1994","-43.125","-22.9487991333008","1","40.988","22.206","5.228810064","1.65312150120686","0.792518059506939","21.738712212",
"1/22/1994","-43.125","-22.9487991333008","1","30.693","21.353","18.7625904264","2.02175542718263","0.87304913744972","28.2296223",
"1/23/1994","-43.125","-22.9487991333008","1","31.772","19.481","9.6267708","2.03231722231392","0.850058922118686","20.949919632",
"1/24/1994","-43.125","-22.9487991333008","1","30.969","22.494","0.4961016288","2.78315325891775","0.766199924283522","23.97386709",
"1/25/1994","-43.125","-22.9487991333008","1","36.832","22.976","3.8211791184","2.18240691163413","0.715877255918341","27.94938696",
"1/26/1994","-43.125","-22.9487991333008","1","39.606","24.159","0","2.51274656883678","0.600457100406524","27.04764312",
"1/27/1994","-43.125","-22.9487991333008","1","34.103","24.477","12.41111556","2.15379364132157","0.807672977251191","28.3524741",
"1/28/1994","-43.125","-22.9487991333008","1","39.868","23.615","7.2990405","1.55703056451859","0.824290097007111","26.51343831",
"1/29/1994","-43.125","-22.9487991333008","1","43.034","23.021","4.5696230064","1.9522308630108","0.743054987244118","21.6411777",
"1/30/1994","-43.125","-22.9487991333008","1","30.434","23.302","12.713239044","1.31847509153841","0.841910902471087","21.17598696",
"1/31/1994","-43.125","-22.9487991333008","1","40.422","22.024","0.2231597376","1.72949650144258","0.618896510496375","19.63822374",
