Date,Longitude,Latitude,Elevation,Max Temperature,Min Temperature,Precipitation,Wind,Relative Humidity,Solar,
1/1/1994,13.4375,52.6105995178223,49,4.46600000000001,2.57400000000001,0.7896420504,4.87671448696344,0.900627739094179,2.573941392,3.52000000000001
1/2/1994,13.4375,52.6105995178223,49,3.11399999999998,0.59899999999999,3.393744552,4.51709217735829,0.899090201008269,1.551600648,1.85649999999999
1/3/1994,13.4375,52.6105995178223,49,2.09899999999999,0.259000000000015,1.5861510504,2.90957212381134,0.928683499699821,3.08930544,1.179
1/4/1994,13.4375,52.6105995178223,49,5.709,1.50200000000001,3.2993325648,4.68491460009423,0.935576173286383,3.21378696,3.6055
1/5/1994,13.4375,52.6105995178223,49,5.53699999999998,4.36500000000001,5.975531388,5.3530819757417,0.896868570116995,1.54372482,4.951
1/6/1994,13.4375,52.6105995178223,49,6.78800000000001,4.47000000000003,5.3318038752,4.30993227178832,0.939784993609497,2.37898062,5.62900000000002
1/7/1994,13.4375,52.6105995178223,49,7.55900000000003,2.37400000000002,0.0034332264,2.92399392038858,0.940812577153674,2.91521412,4.96650000000003
1/8/1994,13.4375,52.6105995178223,49,3.97699999999998,2.07900000000001,0.569915928,2.47272962056523,0.93745813877997,1.033368912,3.028
1/9/1994,13.4375,52.6105995178223,49,3.65100000000001,1.68200000000002,0.58021542,3.35694493888874,0.925652645009531,1.17506268,2.66650000000002
1/10/1994,13.4375,52.6105995178223,49,5.44499999999999,3.12299999999999,1.036834236,3.52892872688686,0.936226974672424,0.84976875,4.28399999999999
1/11/1994,13.4375,52.6105995178223,49,3.81099999999998,1.17200000000003,2.006721432,3.07522403096922,0.932551851266349,0.71769357,2.4915
1/12/1994,13.4375,52.6105995178223,49,6.74599999999998,2.38299999999998,1.201629492,4.53262058452385,0.930300181701145,0.913162068,4.56449999999998
1/13/1994,13.4375,52.6105995178223,49,10.251,6.76900000000001,9.446524452,7.03845156101555,0.878068119455644,0.85876866,8.51000000000001
1/14/1994,13.4375,52.6105995178223,49,6.65100000000001,4.89499999999998,0.882339372,6.27116130016565,0.869960464945045,0.92823732,5.773
1/15/1994,13.4375,52.6105995178223,49,5.68099999999998,4.036,0.91838808,5.68426586423394,0.880148089557622,2.235432312,4.85849999999999
1/16/1994,13.4375,52.6105995178223,49,4.21199999999999,-0.410000000000025,0.8274077568,3.05241734441199,0.877401956488774,2.044125,1.90099999999998
1/17/1994,13.4375,52.6105995178223,49,-0.295000000000016,-3.17099999999999,0.2094269472,2.96407232743676,0.730772725017535,4.41225216,-1.733
1/18/1994,13.4375,52.6105995178223,49,1.65100000000001,-2.68299999999999,2.4032612304,6.42859892093928,0.766432562882791,1.350337608,-0.51599999999999
1/19/1994,13.4375,52.6105995178223,49,1.07299999999998,-0.329000000000008,1.644515964,4.92939548999135,0.959314057719422,1.275131448,0.371999999999986
1/20/1994,13.4375,52.6105995178223,49,0.930000000000007,-1.11599999999999,2.8306962,3.42889994764,0.984875956917239,1.211850288,-0.092999999999992
1/21/1994,13.4375,52.6105995178223,49,2.05000000000001,-1.12400000000002,1.20506238,5.14716348818042,0.978026143429072,0.931275216,0.462999999999995
1/22/1994,13.4375,52.6105995178223,49,5.29399999999998,1.70600000000002,2.43244152,6.13011732188137,0.972140365754747,0.68113116,3.5
1/23/1994,13.4375,52.6105995178223,49,7.77999999999997,2.334,9.2285150544,7.08221318511346,0.948056886826843,0.42069384,5.05699999999999
