"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar"
"1/1/1994","-89.6875","35.1257019042969","98","6.553","1.51299999999998","5.15155572","5.48578925944362","0.893964685694856","1.100868732",
"1/2/1994","-89.6875","35.1257019042969","98","6.82600000000002","3.99900000000002","0.648879876","2.36859925200434","0.89031015595372","2.81627028",
"1/3/1994","-89.6875","35.1257019042969","98","5.52999999999997","2.75999999999999","1.754379216","5.46508080710454","0.890311635681691","3.934069128",
"1/4/1994","-89.6875","35.1257019042969","98","2.51900000000001","-3.37299999999999","0.985336488","5.58848090799014","0.852169049795607","5.394259152",
"1/5/1994","-89.6875","35.1257019042969","98","6.43799999999999","-3.71199999999999","0.0034332264","5.14984301399602","0.763314898932409","11.15083116",
"1/6/1994","-89.6875","35.1257019042969","98","15.963","4.38900000000001","10.11085776","8.45895634306132","0.934976210696043","0.647099748",
"1/7/1994","-89.6875","35.1257019042969","98","10.71","-5.11900000000003","2.289963636","7.011402602641","0.776536165586151","5.135514768",
"1/8/1994","-89.6875","35.1257019042969","98","1.83800000000002","-6.12200000000001","0","2.22927167209831","0.416686902251158","11.93805288",
"1/9/1994","-89.6875","35.1257019042969","98","6.26299999999998","-3.66399999999999","0","3.58825912497557","0.492349829006536","11.73341304",
"1/10/1994","-89.6875","35.1257019042969","98","8.64400000000001","-1.32400000000001","0","6.90765957460569","0.631912638557808","10.20723912",
"1/11/1994","-89.6875","35.1257019042969","98","7.01499999999999","1.012","8.816529096","3.08359560093094","0.918046000229029","2.1143817",
"1/12/1994","-89.6875","35.1257019042969","98","6.80000000000001","4.07299999999998","0.906371964","2.63148290673674","0.926735635591325","3.13925328",
"1/13/1994","-89.6875","35.1257019042969","98","5.815","2.42500000000001","1.177596216","3.11964089190784","0.884191353019703","3.20653098",
"1/14/1994","-89.6875","35.1257019042969","98","4.65199999999999","-4.77600000000001","0.6488798904","5.37031627767311","0.749875543494786","7.02647172",
"1/15/1994","-89.6875","35.1257019042969","98","-3.83199999999999","-8.84399999999999","0","5.0133952387299","0.334680411210027","10.76934168",
"1/16/1994","-89.6875","35.1257019042969","98","1.774","-8.97300000000001","17.5575177","7.16048092017649","0.542861469636248","3.28427208",
"1/17/1994","-89.6875","35.1257019042969","98","2.39100000000002","-10.295","38.647834344","6.88206963030089","0.875294936773513","6.92207064",
"1/18/1994","-89.6875","35.1257019042969","98","-7.96600000000001","-11.978","0.017166132","5.60559641498061","0.488886447116027","12.66857496",
"1/19/1994","-89.6875","35.1257019042969","98","-2.95699999999999","-12.435","0","3.4551924771624","0.296719496597551","12.83816772",
"1/20/1994","-89.6875","35.1257019042969","98","3.51400000000001","-6.05599999999998","0","2.64237031465854","0.447032797701335","11.47427316",
"1/21/1994","-89.6875","35.1257019042969","98","2.76999999999998","-6.74000000000001","0","2.80311394577248","0.584031753921839","13.46670612",
"1/22/1994","-89.6875","35.1257019042969","98","8.036","-3.28100000000001","0","2.34615043362738","0.55877135803541","11.8852272",
"1/23/1994","-89.6875","35.1257019042969","98","5.94600000000003","2.83300000000003","1.0505679192","4.02278311283334","0.881402709013675","2.80018008",
"1/24/1994","-89.6875","35.1257019042969","98","10.269","5.221","1.8041609808","3.40385135723544","0.88673071517282","1.45456812",
"1/25/1994","-89.6875","35.1257019042969","98","13.96","8.81200000000001","26.3208348","5.23196202134435","0.952760595612903","1.660331808",
"1/26/1994","-89.6875","35.1257019042969","98","17.574","13.133","11.628341244","5.07707937725936","0.942677759558381","6.11105652",
"1/27/1994","-89.6875","35.1257019042969","98","15.67","11.893","33.79671792","7.38305015746379","0.928477075410055","2.38978116",
"1/28/1994","-89.6875","35.1257019042969","98","12.276","-0.09699999999998","3.8143178424","5.61773720135232","0.84611922817636","6.76338948",
"1/29/1994","-89.6875","35.1257019042969","98","6.26499999999999","-1.83100000000002","0","2.29595807801869","0.740188346967526","13.7721366",
"1/30/1994","-89.6875","35.1257019042969","98","6.05700000000002","-1.94400000000002","0.1029968784","3.44766782438074","0.783724530373816","12.67323984",
"1/31/1994","-89.6875","35.1257019042969","98","1.20999999999998","-4.22699999999998","0.0686645208","4.21058406015368","0.639288158124366","14.0612094",
"2/1/1994","-89.6875","35.1257019042969","98","2.02600000000001","-5.839","0","2.39801037913019","0.427409614286044","14.73996672",
"2/2/1994","-89.6875","35.1257019042969","98","5.51600000000002","-3.25400000000002","0","5.08742115891289","0.581800018385187","14.6807964",
"2/3/1994","-89.6875","35.1257019042969","98","9.22800000000001","-2.97500000000002","0","3.73887140154927","0.682313292748425","12.81763224",
"2/4/1994","-89.6875","35.1257019042969","98","8.14999999999998","1.71699999999998","1.5449525784","4.1006006032937","0.901107657207895","2.940980292",
"2/5/1994","-89.6875","35.1257019042969","98","10.775","5.57600000000002","3.0006422568","2.67957924507017","0.92529487602444","6.54198336",
"2/6/1994","-89.6875","35.1257019042969","98","14.037","2.428","0.0034332264","1.66555215242521","0.858108889278525","14.31337248",
"2/7/1994","-89.6875","35.1257019042969","98","18.75","8.77199999999999","0.4016877408","3.34132155073257","0.879059422199126","7.62648426",
"2/8/1994","-89.6875","35.1257019042969","98","19.854","15.437","6.123158892","7.89320319652026","0.92898143497231","1.233169488",
"2/9/1994","-89.6875","35.1257019042969","98","16.347","-4.45600000000002","11.97852732","7.03499737698467","0.894349174167264","0.795600144",
"2/10/1994","-89.6875","35.1257019042969","98","0.680999999999983","-3.44900000000001","45.2739456","6.77874191793638","0.956732896037344","2.49103152",
"2/11/1994","-89.6875","35.1257019042969","98","1.60199999999998","-1.39400000000001","10.776902472","4.55362976356105","0.972210931693797","5.79774006",
"2/12/1994","-89.6875","35.1257019042969","98","6.76900000000001","1.75400000000002","0.5699158344","4.64450014643817","0.935296607712782","5.80944384",
"2/13/1994","-89.6875","35.1257019042969","98","5.46300000000002","-1.03699999999998","0.3501891","4.67422815804086","0.824379860534367","15.2733384",
"2/14/1994","-89.6875","35.1257019042969","98","11.015","-0.521000000000015","0","3.81743759291417","0.716726094371418","16.5709719",
"2/15/1994","-89.6875","35.1257019042969","98","13.139","4.72399999999999","0.8274079584","2.8355316396122","0.770238100138909","13.07694312",
