"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar"
"1/1/1994","121.561996459961","31.378999710083","1","7.33999999999998","3.03899999999999","0","2.63203150278673","0.67768044131559","11.5889652",
"1/2/1994","121.561996459961","31.378999710083","1","12.065","5.68299999999999","0.00686646","3.32184240512979","0.776434184522748","13.2618933",
"1/3/1994","121.561996459961","31.378999710083","1","12.682","7.44799999999998","0.037765512","4.29261069716485","0.721370219449688","13.215322368",
"1/4/1994","121.561996459961","31.378999710083","1","12.116","7.29300000000001","0.1682280288","4.98819484536311","0.752843496130994","12.4704036",
"1/5/1994","121.561996459961","31.378999710083","1","12.636","8.53699999999998","2.640151368","5.06882411125276","0.845119143667597","4.068224568",
"1/6/1994","121.561996459961","31.378999710083","1","11.16","6.28500000000003","0","5.38800168352251","0.770541066670953","13.1845518",
"1/7/1994","121.561996459961","31.378999710083","1","9.87400000000002","6.09300000000002","1.1707308","4.11333453779576","0.699905453775099","10.614709152",
"1/8/1994","121.561996459961","31.378999710083","1","11.29","7.31299999999999","0.995636052","2.44191813293515","0.767229688130429","12.079624968",
"1/9/1994","121.561996459961","31.378999710083","1","11.682","6.85500000000002","0","2.23301996448129","0.747503536260399","13.2962634",
"1/10/1994","121.561996459961","31.378999710083","1","10.072","7.53899999999999","0.147628872","1.91510878573488","0.834721463270705","6.68109438",
"1/11/1994","121.561996459961","31.378999710083","1","9.55900000000003","6.74200000000002","0.1785280104","3.16009194452155","0.764380234411004","11.024779032",
"1/12/1994","121.561996459961","31.378999710083","1","8.46699999999998","6.43299999999999","14.192965008","5.6004589647357","0.866564959909512","1.519707168",
"1/13/1994","121.561996459961","31.378999710083","1","7.57299999999998","3.41300000000001","2.1251703096","6.0047258053783","0.808242273995746","7.15696902",
"1/14/1994","121.561996459961","31.378999710083","1","7.31799999999998","2.41199999999998","0","4.30695484861797","0.679184191086258","14.375480832",
"1/15/1994","121.561996459961","31.378999710083","1","9.59100000000001","4.60399999999999","0","5.16485285114159","0.725882143452126","14.3710254",
"1/16/1994","121.561996459961","31.378999710083","1","10.737","9.27100000000002","2.540587068","3.78158313645995","0.891235816792166","4.35453426",
