"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar"
"1/1/1994","102.811996459961","24.8222007751465","1919","12.692","6.798","0.642013668","2.09491806118379","0.905776377073849","6.13597212",
"1/2/1994","102.811996459961","24.8222007751465","1919","17.629","5.64400000000001","0.617981652","2.5906340067206","0.701776316443237","14.90293188",
"1/3/1994","102.811996459961","24.8222007751465","1919","18.187","0.423999999999978","0","1.89664050767357","0.603194933218286","18.21088728",
"1/4/1994","102.811996459961","24.8222007751465","1919","17.023","1.83800000000002","0","2.27158640216809","0.556600548482766","18.02548008",
"1/5/1994","102.811996459961","24.8222007751465","1919","17.088","3.05200000000002","0","1.82647543280691","0.580133521196319","16.77476088",
"1/6/1994","102.811996459961","24.8222007751465","1919","13.751","3.17500000000001","1.256561352","1.4739329842859","0.868686700973177","8.02597752",
"1/7/1994","102.811996459961","24.8222007751465","1919","13.513","8.06","1.6582495032","1.36968316210674","0.907522104622123","7.84839708",
"1/8/1994","102.811996459961","24.8222007751465","1919","15.224","5.48899999999998","1.30462596","1.2131550914416","0.829298131802373","12.6079848",
"1/9/1994","102.811996459961","24.8222007751465","1919","15.213","6.74700000000001","1.59645096","2.09306045388808","0.823331115784096","14.04258804",
"1/10/1994","102.811996459961","24.8222007751465","1919","13.668","6.202","0.6917949648","1.33574027023428","0.8823285579134","6.68711448",
"1/11/1994","102.811996459961","24.8222007751465","1919","17.475","4.245","0","2.7395614397927","0.719710384126046","17.478567",
"1/12/1994","102.811996459961","24.8222007751465","1919","18.713","2.83800000000002","0","2.32330381876495","0.680369708744809","17.68708368",
"1/13/1994","102.811996459961","24.8222007751465","1919","18.476","3.94","0.0240325992","2.14772527313622","0.770832756077092","16.4932326",
"1/14/1994","102.811996459961","24.8222007751465","1919","15.922","7.988","0.3021240384","2.71731513207091","0.788927240538243","14.5828674",
"1/15/1994","102.811996459961","24.8222007751465","1919","17.187","7.577","0.2128601664","3.39416406693017","0.709705946649025","16.29489492",
"1/16/1994","102.811996459961","24.8222007751465","1919","18.681","4.69499999999999","0","2.70132388765351","0.677628869458032","18.25138152",
"1/17/1994","102.811996459961","24.8222007751465","1919","18.537","4.17399999999998","0","2.70298002539538","0.71345953071889","17.41460328",
"1/18/1994","102.811996459961","24.8222007751465","1919","19.042","0.517999999999972","0.1098633528","2.01516784823432","0.755341353855359","15.60617748",
"1/19/1994","102.811996459961","24.8222007751465","1919","18.262","8.02800000000002","0.487517904","2.66488404743034","0.70017445297364","15.42825288",
"1/20/1994","102.811996459961","24.8222007751465","1919","19.006","4.42000000000002","0","2.41594421201686","0.684982405924064","18.9565884",
"1/21/1994","102.811996459961","24.8222007751465","1919","14.996","2.67599999999999","1.4728541544","2.60178365963593","0.813646406755784","14.30915814",
"1/22/1994","102.811996459961","24.8222007751465","1919","8.80099999999999","2.315","2.834129772","1.97380357380938","0.944392296797968","2.65561614",
"1/23/1994","102.811996459961","24.8222007751465","1919","8.67899999999997","-0.0950000000000273","0.2815246944","1.41613402176441","0.85362971819299","6.4366902",
"1/24/1994","102.811996459961","24.8222007751465","1919","10.427","3.72199999999998","2.0891184048","1.78296367696186","0.931063699893868","3.74704182",
"1/25/1994","102.811996459961","24.8222007751465","1919","15.302","2.81799999999998","0.5046842304","1.70442065492098","0.794389147751785","16.12698768",
