"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar"
"1/1/1994","75.9375","39.496898651123","1296","2.95499999999998","-6.01499999999999","0","2.22544907043284","0.602567572306466","8.9436393",
"1/2/1994","75.9375","39.496898651123","1296","2.82499999999999","-4.13099999999997","0.00686646","1.92180946687323","0.629323044082686","10.2037527",
"1/3/1994","75.9375","39.496898651123","1296","-0.887","-4.88799999999998","1.3767247152","2.48995571122391","0.806754234861898","9.73462806",
"1/4/1994","75.9375","39.496898651123","1296","-2.14100000000002","-5.03399999999999","1.2016292112","2.93941810207393","0.804112113216543","5.66381682",
"1/5/1994","75.9375","39.496898651123","1296","1.79300000000001","-6.63799999999998","0.0617980536","1.84882008495026","0.679690821619787","10.46384982",
"1/6/1994","75.9375","39.496898651123","1296","0.870000000000005","-5.44400000000002","0","3.54533516324359","0.665254973521957","10.58063148",
"1/7/1994","75.9375","39.496898651123","1296","0.281000000000006","-4.846","0.0102996792","4.04990562076436","0.769810382672279","10.3324482",
"1/8/1994","75.9375","39.496898651123","1296","8.69","-3.04300000000001","0.0068664528","2.90113360575276","0.561028663905852","10.74476538",
"1/9/1994","75.9375","39.496898651123","1296","1.154","-5.49099999999999","0","2.49849526582458","0.591303019677064","8.9842464",
"1/10/1994","75.9375","39.496898651123","1296","5.03500000000003","-4.41399999999999","0.1716614424","1.90113162684361","0.544165517191024","9.47334582",
"1/11/1994","75.9375","39.496898651123","1296","-0.230000000000018","-8.346","0","2.93892349121195","0.276457724820242","11.27868732",
"1/12/1994","75.9375","39.496898651123","1296","0.208000000000027","-9.363","0","2.79754965765498","0.40807274592689","11.17850508",
"1/13/1994","75.9375","39.496898651123","1296","2.47800000000001","-8.75999999999999","0","2.19579382280105","0.606083490513356","11.28239856",
"1/14/1994","75.9375","39.496898651123","1296","8.702","-5.75200000000001","0","3.42977846706231","0.396636689912995","11.44288062",
"1/15/1994","75.9375","39.496898651123","1296","2.47800000000001","-4.10700000000003","0.00686646","3.37526937032107","0.354536389062825","11.5108335",
"1/16/1994","75.9375","39.496898651123","1296","-3.54199999999997","-6.11200000000002","1.2548445912","2.1891719155087","0.707037397981767","10.60509528",
"1/17/1994","75.9375","39.496898651123","1296","-5.64800000000002","-10.67","0.6317140104","2.85532136801659","0.787134097617296","11.29398372",
"1/18/1994","75.9375","39.496898651123","1296","-7.90499999999997","-11.958","0.127029492","2.82392994238085","0.866153110288661","10.56904182",
"1/19/1994","75.9375","39.496898651123","1296","-8.11099999999999","-13.417","0.3536224488","2.58209379167536","0.853732576930943","10.36153782",
"1/20/1994","75.9375","39.496898651123","1296","-9.75599999999997","-14.077","0.9475705224","2.22241415870772","0.867822325019295","10.65285252",
"1/21/1994","75.9375","39.496898651123","1296","-7.59899999999999","-16.482","0.0034332264","3.95952459489728","0.804836816241985","12.281625",
"1/22/1994","75.9375","39.496898651123","1296","-5.85500000000002","-12.241","0","3.43382835266906","0.761896325370524","12.39103242",
"1/23/1994","75.9375","39.496898651123","1296","-1.928","-13.19","0","3.3856455333918","0.776590676229371","12.37218327",
"1/24/1994","75.9375","39.496898651123","1296","-2.32799999999997","-10.96","0","3.65702243943468","0.78434475181207","12.0979674",
"1/25/1994","75.9375","39.496898651123","1296","2.17399999999998","-8.56599999999997","0","2.64193509224421","0.773122562509064","12.54847788",
"1/26/1994","75.9375","39.496898651123","1296","-2.18400000000003","-8.52499999999998","0.02059938","2.8348207952994","0.808357101514198","10.33829847",
