"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar"
"1/1/1994","90.9375","29.8178997039795","5321","-2.59899999999999","-16.568","0","5.36304102093951","0.145906129724626","16.589421",
"1/2/1994","90.9375","29.8178997039795","5321","-0.654999999999973","-16.059","0","3.9861863867836","0.413397148949763","16.05442392",
"1/3/1994","90.9375","29.8178997039795","5321","-0.817000000000007","-15.856","0","4.98787547269225","0.33944791683508","15.9026598",
"1/4/1994","90.9375","29.8178997039795","5321","-3.17399999999998","-16.083","0","4.08326475881963","0.362000648056048","16.30833768",
"1/5/1994","90.9375","29.8178997039795","5321","-4.43299999999999","-16.721","0.161361756","4.63027543113804","0.434975790466804","13.39559928",
"1/6/1994","90.9375","29.8178997039795","5321","-3.58499999999998","-16.812","0.26779176","3.84363688315552","0.460168317294063","13.86050832",
"1/7/1994","90.9375","29.8178997039795","5321","-6.00999999999999","-17.832","0.065231316","2.43756825712454","0.416082300848418","16.806546",
"1/8/1994","90.9375","29.8178997039795","5321","-3.31099999999998","-18.039","0","4.27743185037064","0.378658716540873","16.67931192",
"1/9/1994","90.9375","29.8178997039795","5321","-3.13299999999998","-16.714","0","3.38479560828236","0.342286438168566","16.98406488",
"1/10/1994","90.9375","29.8178997039795","5321","0.524999999999977","-15.888","0","3.84213009558286","0.341797376516902","16.06033008",
"1/11/1994","90.9375","29.8178997039795","5321","0.851999999999975","-13.155","0","4.55263729713619","0.279076791398194","12.89902968",
"1/12/1994","90.9375","29.8178997039795","5321","1.85300000000001","-11.668","0.0480651984","5.29374306990465","0.36422962024005","16.7274558",
"1/13/1994","90.9375","29.8178997039795","5321","2.96800000000002","-11.244","0.0686645712","5.32146336600255","0.52853422136353","14.51441592",
"1/14/1994","90.9375","29.8178997039795","5321","1.50799999999998","-11.506","0.0240326064","5.68483150417417","0.517161081138983","17.12177568",
"1/15/1994","90.9375","29.8178997039795","5321","-1.69400000000002","-14.687","0.521850312","5.24599858877439","0.371050519915461","13.3969428",
"1/16/1994","90.9375","29.8178997039795","5321","-4.84500000000003","-13.721","3.8297660904","11.4825779028887","0.618345186897025","10.36900728",
"1/17/1994","90.9375","29.8178997039795","5321","-6.90800000000002","-19.144","0.7793427312","5.53425005326638","0.408046831972617","17.7600924",
"1/18/1994","90.9375","29.8178997039795","5321","-3.096","-21.454","0.3536226504","5.2063250934688","0.685778489786854","16.8860268",
"1/19/1994","90.9375","29.8178997039795","5321","-2.73599999999999","-24.991","0.106430148","4.64524274393693","0.518569943223651","17.6661576",
"1/20/1994","90.9375","29.8178997039795","5321","-1.08800000000002","-18.144","0","4.1715937340157","0.412195231064554","18.2653308",
"1/21/1994","90.9375","29.8178997039795","5321","-0.555000000000007","-17.566","0","4.16996095731266","0.275294273573123","18.2606022",
"1/22/1994","90.9375","29.8178997039795","5321","-1.16800000000001","-16.472","0","2.71052854211093","0.316645791283292","18.29998152",
"1/23/1994","90.9375","29.8178997039795","5321","2.48200000000003","-15.201","0","4.71238517439917","0.308414683452884","18.1180134",
"1/24/1994","90.9375","29.8178997039795","5321","-2.69099999999997","-15.531","0","3.54494065046624","0.233879681600888","18.61441632",
"1/25/1994","90.9375","29.8178997039795","5321","3.17399999999998","-15.894","0","4.20537607714598","0.252178516567976","18.290592",
"1/26/1994","90.9375","29.8178997039795","5321","3.32999999999998","-12.124","0","3.23166199633419","0.315871416739619","18.44021808",
"1/27/1994","90.9375","29.8178997039795","5321","5.55700000000002","-11.878","0","5.30817006023485","0.288846345191875","17.6026446",
"1/28/1994","90.9375","29.8178997039795","5321","4.95600000000002","-10.209","0","6.03541502148709","0.284669606254817","17.54443368",
"1/29/1994","90.9375","29.8178997039795","5321","3.55099999999999","-11.463","0","5.40650774631729","0.348021589181683","18.9919692",
"1/30/1994","90.9375","29.8178997039795","5321","-2.31999999999999","-12.705","0.197410572","7.49701172086097","0.427412998761827","14.07019968",
"1/31/1994","90.9375","29.8178997039795","5321","-5.93200000000002","-18.218","0","4.98461982562594","0.302047221530077","19.6957638",
"2/1/1994","90.9375","29.8178997039795","5321","-5.44400000000002","-19.561","0.0240325848","4.70905939828597","0.374094345448711","16.6009482",
"2/2/1994","90.9375","29.8178997039795","5321","-5.524","-15.964","0.284957892","3.88156188766305","0.432953752616003","13.8345237",
"2/3/1994","90.9375","29.8178997039795","5321","-6.68400000000003","-22.287","0.0926971488","1.97722603263778","0.471252612480974","19.6570107",
"2/4/1994","90.9375","29.8178997039795","5321","-5.38299999999998","-16.54","0.3330230616","3.25447751149187","0.690785180321352","18.8443143",
"2/5/1994","90.9375","29.8178997039795","5321","-3.26900000000001","-15.598","1.1054993112","4.40205579502746","0.60348232356751","11.61297252",
"2/6/1994","90.9375","29.8178997039795","5321","-2.209","-16.343","0.0171661464","5.13623845236393","0.461313926969372","17.0822268",
"2/7/1994","90.9375","29.8178997039795","5321","-1.64400000000001","-17.364","0","3.73651453850732","0.26103792255774","20.2906197",
"2/8/1994","90.9375","29.8178997039795","5321","0.327999999999975","-15.041","0.0171661392","4.46265323555117","0.42152610224988","19.1384487",
"2/9/1994","90.9375","29.8178997039795","5321","-5.28899999999999","-12.476","4.5352910304","4.82628688207906","0.725009991921709","8.5173165",
"2/10/1994","90.9375","29.8178997039795","5321","-3.161","-18.176","0.885772656","4.43906803393119","0.480449127361742","20.70377352",
"2/11/1994","90.9375","29.8178997039795","5321","-3.15600000000001","-16.451","0.0102996864","5.37902482827384","0.404047750008588","20.7463482",
"2/12/1994","90.9375","29.8178997039795","5321","-5.58199999999999","-18.698","0.5733489384","5.31395234619927","0.438491944175056","19.84257702",
"2/13/1994","90.9375","29.8178997039795","5321","-3.267","-15.203","1.0437012","4.21144781387884","0.359677165530971","19.3365027",
"2/14/1994","90.9375","29.8178997039795","5321","-1.56200000000001","-15.763","0.0308990592","4.31384672614002","0.343460550771323","19.3806576",
"2/15/1994","90.9375","29.8178997039795","5321","-2.476","-15.173","0.1235962368","4.95077766439567","0.384933993671178","21.5663571",
