"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar"
"1/1/1994","-47.8125","-15.7676000595093","1017","22.876","17.702","12.570767532","1.27422636479584","0.945560052985174","10.573419528",
"1/2/1994","-47.8125","-15.7676000595093","1017","25.108","17.255","23.0129258184","0.932645900508971","0.925924138502188","20.82481578",
"1/3/1994","-47.8125","-15.7676000595093","1017","25.456","18.775","6.1248779784","1.73044754950295","0.897867023383764","13.4241759",
"1/4/1994","-47.8125","-15.7676000595093","1017","25.235","18.144","6.07338216","2.52492007979113","0.886093340335286","24.66450279",
"1/5/1994","-47.8125","-15.7676000595093","1017","23.542","18.625","16.711239312","1.37303661321828","0.934248838285922","19.369069632",
"1/6/1994","-47.8125","-15.7676000595093","1017","22.244","17.193","6.89048784","2.31000400440043","0.944766772762711","10.68997716",
"1/7/1994","-47.8125","-15.7676000595093","1017","23.566","15.586","15.9301728288","2.53832384038766","0.91493405366169","21.2897808",
"1/8/1994","-47.8125","-15.7676000595093","1017","22.362","17.305","20.20454928","1.29854215392183","0.93651372498142","16.2003366",
"1/9/1994","-47.8125","-15.7676000595093","1017","23.836","18.381","22.44988224","1.89262051723326","0.939188872750532","14.34329892",
"1/10/1994","-47.8125","-15.7676000595093","1017","24.105","18.643","7.350540084","2.79609920200123","0.920868656094209","14.46294654",
"1/11/1994","-47.8125","-15.7676000595093","1017","21.305","18.467","6.717105","1.7670697734893","0.945301197123908","11.42763084",
"1/12/1994","-47.8125","-15.7676000595093","1017","22.048","17.715","8.83026504","1.86427294970006","0.936953982158362","13.6891665",
"1/13/1994","-47.8125","-15.7676000595093","1017","21.763","16.945","5.5309319928","1.34984926275071","0.941067205440852","14.209305768",
"1/14/1994","-47.8125","-15.7676000595093","1017","20.07","16.645","17.730900036","1.73659756911596","0.957080204165656","4.4321031",
"1/15/1994","-47.8125","-15.7676000595093","1017","22.626","16.781","10.49022378","2.33411878662442","0.930284884757201","18.45579816",
"1/16/1994","-47.8125","-15.7676000595093","1017","27.613","16.958","10.368346608","1.80350795215854","0.903295353466981","18.85814316",
"1/17/1994","-47.8125","-15.7676000595093","1017","27.812","14.967","7.23724488","0.932293964649943","0.877721196591542","27.66527028",
"1/18/1994","-47.8125","-15.7676000595093","1017","23.42","18.678","12.04376544","1.79700943327116","0.947005625064789","16.92747432",
"1/19/1994","-47.8125","-15.7676000595093","1017","25.028","17.547","8.528137092","1.63014188798396","0.902754337403881","23.91244524",
"1/20/1994","-47.8125","-15.7676000595093","1017","26.253","16.046","2.971458864","1.22329442446608","0.872524415003863","19.553172912",
"1/21/1994","-47.8125","-15.7676000595093","1017","27.213","15.189","1.55181978","1.29605037073654","0.836253977987432","24.434379",
"1/22/1994","-47.8125","-15.7676000595093","1017","26.68","16.26","4.20570396","1.15421213699481","0.848818245988105","28.26281268",
"1/23/1994","-47.8125","-15.7676000595093","1017","25.462","17.303","10.435297104","1.58998745229205","0.878217850010158","24.23356848",
"1/24/1994","-47.8125","-15.7676000595093","1017","25.61","18.789","10.7803331064","1.44592902511775","0.888736324981402","20.95869402",
"1/25/1994","-47.8125","-15.7676000595093","1017","24.874","18.325","15.255539496","1.2730323694128","0.930891345261076","22.656484728",
"1/26/1994","-47.8125","-15.7676000595093","1017","24.899","17.802","22.120290072","0.826352047541028","0.92688841080907","22.93492464",
"1/27/1994","-47.8125","-15.7676000595093","1017","25.951","18.045","12.8437019784","1.11786525561892","0.918102572388572","25.7473152",
"1/28/1994","-47.8125","-15.7676000595093","1017","26.284","15.621","9.084314628","0.826086091791891","0.877365388929044","30.52383876",
"1/29/1994","-47.8125","-15.7676000595093","1017","25.651","15.631","4.749870276","1.41234708808721","0.884061541427163","29.78600364",
