"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar"
"1/1/1994","0","51.673900604248","61","4.09199999999998","-0.732000000000028","0.9183877128","4.48258288243553","0.934592271841636","3.29163948",
"1/2/1994","0","51.673900604248","61","8.81299999999999","3.22000000000003","6.1180140528","7.75140678468092","0.914838935392038","2.82391902",
"1/3/1994","0","51.673900604248","61","6.87400000000002","3.06099999999998","1.167297084","6.54673196483931","0.939004327308485","0.87564366",
"1/4/1994","0","51.673900604248","61","6.31400000000002","0.61099999999999","0.6729129144","5.14065368197999","0.925481678560892","1.60610688",
"1/5/1994","0","51.673900604248","61","7.16300000000001","0.738999999999976","4.8580136928","6.05624729454929","0.935428705333958","2.4110415",
"1/6/1994","0","51.673900604248","61","3.37099999999998","-0.641999999999996","13.1183716104","3.31190462255765","0.989928363575214","1.08860634",
"1/7/1994","0","51.673900604248","61","3.93400000000003","-1.46699999999998","0.5321518488","3.42723105017905","0.956733955151827","2.348946",
"1/8/1994","0","51.673900604248","61","4.76900000000001","0.225999999999999","1.2840270984","3.34864275815279","0.964042138229957","1.42053732",
"1/9/1994","0","51.673900604248","61","8.29199999999997","3.803","6.95400408","7.5083413363967","0.957912133311921","0.75858732",
"1/10/1994","0","51.673900604248","61","8.28500000000003","5.221","4.241753316","4.45778216325467","0.946848791692003","1.71731376",
"1/11/1994","0","51.673900604248","61","8.77699999999999","3.08999999999998","1.740646836","5.01307029355058","0.939440450259417","3.32156124",
"1/12/1994","0","51.673900604248","61","12.07","5.70699999999999","8.04748482","9.13177199887883","0.921704660899354","0.541068696",
"1/13/1994","0","51.673900604248","61","9.49200000000002","4.928","0.7038129384","9.12921640310677","0.832056328581483","4.154395968",
"1/14/1994","0","51.673900604248","61","7.24000000000001","2.54199999999997","0","7.06178185419726","0.840234160920836","3.723863472",
"1/15/1994","0","51.673900604248","61","7.00799999999998","2.13200000000001","1.4762875464","4.01505021681944","0.938922134998403","2.63103786",
"1/16/1994","0","51.673900604248","61","4.18099999999998","-0.857000000000028","1.09176606","5.70973031985984","0.892121457949783","3.38934204",
"1/17/1994","0","51.673900604248","61","3.46899999999999","-2.17200000000003","0.02059938","4.69739691464658","0.839534552479296","4.97239074",
"1/18/1994","0","51.673900604248","61","5.47199999999998","-2.02999999999997","0.981902808","6.9249539091234","0.845141229545387","1.68676794",
"1/19/1994","0","51.673900604248","61","5.505","-0.687000000000012","4.7035224","4.02608455750664","0.940838239925635","4.89633678",
"1/20/1994","0","51.673900604248","61","6.03699999999998","-1.18599999999998","0.16822818","4.04859507007567","0.949066444305862","1.6735491",
"1/21/1994","0","51.673900604248","61","7.93200000000002","5.41199999999998","1.0608664824","4.81607589712083","0.946399913988835","0.85061286",
"1/22/1994","0","51.673900604248","61","9.05900000000003","6.57999999999998","1.1947632264","4.44106653635339","0.927668169921056","1.866994452",
"1/23/1994","0","51.673900604248","61","10.13","3.745","2.276231796","7.13603518316604","0.887683183110753","1.200543192",
"1/24/1994","0","51.673900604248","61","9.76299999999998","2.911","1.4127738624","3.50153840930527","0.934438628628683","1.8028692",
"1/25/1994","0","51.673900604248","61","10.592","4.74700000000001","3.282165828","8.88223692898338","0.901734017931461","0.9060192",
"1/26/1994","0","51.673900604248","61","7.44200000000001","3.80900000000003","2.0050046856","9.53887102488383","0.814164697645042","5.647278168",
"1/27/1994","0","51.673900604248","61","9.69799999999998","2.65300000000002","5.156705484","10.9135251851755","0.873300053290078","0.749362572",
"1/28/1994","0","51.673900604248","61","5.58600000000001","-0.627999999999986","0.4119879528","7.75809505560873","0.780660037117446","5.6093616",
"1/29/1994","0","51.673900604248","61","8.476","-1.21800000000002","1.3681407384","6.23692562587176","0.887157772010498","1.31776902",
"1/30/1994","0","51.673900604248","61","8.892","2.553","1.120949064","6.76048102681942","0.853539342644416","5.425596522",
"1/31/1994","0","51.673900604248","61","5.55900000000003","0.793999999999983","0.2471923584","4.16021758228247","0.889918743041361","2.7037107",
"2/1/1994","0","51.673900604248","61","7.48099999999999","1.54199999999997","6.73084548","8.68158327648659","0.907274083669996","0.69986268",
"2/2/1994","0","51.673900604248","61","5.21100000000001","-0.536999999999978","0.04119876","3.45052771740921","0.8705450006533","4.82641254",
"2/3/1994","0","51.673900604248","61","8.20699999999999","0.964999999999975","11.197473048","8.52702635500566","0.901641504223566","0.543431538",
"2/4/1994","0","51.673900604248","61","7.60199999999998","3.98000000000002","0.199127268","5.1449546343587","0.899139347322987","2.16793098",
"2/5/1994","0","51.673900604248","61","8.83600000000001","2.29599999999999","0","2.92547379169376","0.922151450674335","6.69701394",
"2/6/1994","0","51.673900604248","61","8.80500000000001","1.13400000000001","1.70288136","5.01991453463913","0.915518188300771","6.033656088",
"2/7/1994","0","51.673900604248","61","7.54399999999998","1.23500000000001","0.1853944056","3.08962914926146","0.887207254410124","7.695117072",
"2/8/1994","0","51.673900604248","61","7.34699999999998","-0.463999999999999","1.16386434","4.15679914731652","0.900728265434208","7.592791608",
"2/9/1994","0","51.673900604248","61","7.56200000000001","1.94799999999998","0.3055572072","4.59833635105443","0.868456183144605","7.376677848",
