Date,Longitude,Latitude,Elevation,Max Temperature,Min Temperature,Precipitation,Wind,Relative Humidity,Solar,
1/1/1994,116.25,39.8092002868652,62,2.74799999999999,-5.84500000000003,0,1.78648667894205,0.324646387268272,8.66621304,-1.54850000000002
1/2/1994,116.25,39.8092002868652,62,4.55700000000002,-5.74000000000001,0,2.30969717145539,0.460025623154678,6.40158453,-0.591499999999995
1/3/1994,116.25,39.8092002868652,62,4.90100000000001,-4.41199999999998,0,2.81970743307797,0.376322655632872,8.67819069,0.244500000000015
1/4/1994,116.25,39.8092002868652,62,3.935,-4.54700000000003,0,2.51795276759418,0.37838173157237,8.65911825,-0.306000000000015
1/5/1994,116.25,39.8092002868652,62,3.72699999999998,-4.67599999999999,0,1.65942185808587,0.418806171614937,7.7735799,-0.474500000000005
1/6/1994,116.25,39.8092002868652,62,3.68799999999999,-5.29300000000001,0,2.50526329836044,0.326192825835574,8.95494213,-0.80250000000001
1/7/1994,116.25,39.8092002868652,62,4.55799999999999,-7.30700000000002,0,1.82830875286789,0.381213807854977,8.83192401,-1.37450000000002
1/8/1994,116.25,39.8092002868652,62,5.99099999999999,-4.80500000000001,0,1.75536436129789,0.509243810971909,8.77111785,0.59299999999999
1/9/1994,116.25,39.8092002868652,62,6.37700000000001,-4.77199999999999,0,2.41023149267933,0.504908260891632,8.74192401,0.80250000000001
1/10/1994,116.25,39.8092002868652,62,0.199000000000012,-5.53300000000002,0,2.66534754234023,0.485862874706475,8.22053997,-2.667
1/11/1994,116.25,39.8092002868652,62,-1.41500000000002,-7.71600000000001,0.02746584,2.11149941699973,0.695698042421385,8.0683317,-4.56550000000002
1/12/1994,116.25,39.8092002868652,62,3.95999999999998,-8.35899999999998,0,1.79574891068471,0.513077085591863,9.3530214,-2.1995
1/13/1994,116.25,39.8092002868652,62,-1.096,-8.84699999999998,0,1.78756269392102,0.451770336706271,9.286929,-4.97149999999999
1/14/1994,116.25,39.8092002868652,62,-0.550999999999988,-9.791,0,1.50993397214867,0.75760173413799,9.22950108,-5.17099999999999
1/15/1994,116.25,39.8092002868652,62,2.43700000000001,-8.89800000000002,0,1.47281487398053,0.69928075824997,9.47098125,-3.2305
1/16/1994,116.25,39.8092002868652,62,4.459,-3.92000000000002,0.078964236,3.73974605104631,0.436201203061261,7.38990468,0.26949999999999
1/17/1994,116.25,39.8092002868652,62,-0.754000000000019,-8.36399999999998,0,4.34858936022448,0.216036500444735,9.37591758,-4.559
1/18/1994,116.25,39.8092002868652,62,-4.04500000000002,-11.7,0,3.39461000346156,0.161708834248942,10.48905252,-7.87250000000001
1/19/1994,116.25,39.8092002868652,62,-2.03800000000001,-11.715,0,2.38881697120523,0.149558304957417,10.51290702,-6.87650000000001
1/20/1994,116.25,39.8092002868652,62,-2.37,-10.203,0,4.08202901709219,0.254887056313388,10.40810697,-6.2865
1/21/1994,116.25,39.8092002868652,62,0.632000000000005,-8.952,0,3.42559565301884,0.48598752716886,10.41181515,-4.16
1/22/1994,116.25,39.8092002868652,62,3.56900000000002,-8.75299999999999,0,4.20504643748262,0.494725752515992,10.49158485,-2.59199999999998
1/23/1994,116.25,39.8092002868652,62,-3.351,-10.487,0,3.00094800679816,0.379321632692149,10.73880765,-6.919
1/24/1994,116.25,39.8092002868652,62,3.30099999999999,-10.136,0,1.84620038506053,0.365844211057877,10.81799793,-3.4175
1/25/1994,116.25,39.8092002868652,62,-0.77800000000002,-8.06299999999999,0,3.02776534058043,0.460847516182459,7.63846938,-4.42050000000001
1/26/1994,116.25,39.8092002868652,62,0.065999999999974,-8.447,0,3.42541930507495,0.306667658040172,11.15746875,-4.19050000000001
1/27/1994,116.25,39.8092002868652,62,-1.625,-9.11900000000003,0,1.64410620269612,0.33709834586751,7.90374915,-5.37200000000002
1/28/1994,116.25,39.8092002868652,62,0.834000000000003,-7.84500000000003,0,3.19130173362468,0.350919630451473,11.43371475,-3.50550000000001
1/29/1994,116.25,39.8092002868652,62,-0.872000000000014,-9.93799999999999,0,1.85391374463959,0.402001533819061,11.0858076,-5.405
1/30/1994,116.25,39.8092002868652,62,-0.175999999999988,-7.24599999999998,0.037765512,1.54361502884118,0.610311963520895,10.05260355,-3.71099999999998
1/31/1994,116.25,39.8092002868652,62,5.01400000000001,-7.56400000000002,0,1.84078456277014,0.580988850401417,10.216631232,-1.275
2/1/1994,116.25,39.8092002868652,62,3.07100000000003,-5.69200000000001,0,3.4663961771662,0.344990072744154,12.211536168,-1.31049999999999
2/2/1994,116.25,39.8092002868652,62,6.368,-6.52199999999999,0,3.43294946187438,0.294605163931704,12.469833432,-0.076999999999995
2/3/1994,116.25,39.8092002868652,62,4.23500000000001,-5.471,0,2.8377274845057,0.295802673239142,11.0860308,-0.617999999999995
2/4/1994,116.25,39.8092002868652,62,6.68900000000002,-2.16899999999998,0.3742220448,2.1362908589326,0.552363730910439,11.2233411,2.26000000000002
2/5/1994,116.25,39.8092002868652,62,9.03500000000003,-1.31999999999999,0.545883228,1.91191499266825,0.439470604007942,11.788707888,3.85750000000002
2/6/1994,116.25,39.8092002868652,62,9.29700000000003,-2.67399999999998,0,2.12265678291136,0.406157432728114,12.770329968,3.31150000000003
2/7/1994,116.25,39.8092002868652,62,7.58100000000002,-2.41199999999998,0,1.6518447317685,0.546582891274605,11.2393107,2.58450000000002
2/8/1994,116.25,39.8092002868652,62,1.577,-4.99700000000001,0,6.55782837737397,0.293409281891915,13.511249568,-1.71
2/9/1994,116.25,39.8092002868652,62,4.07499999999999,-7.15199999999999,0,2.15708736590975,0.302846912924109,13.390534368,-1.5385
2/10/1994,116.25,39.8092002868652,62,1.113,-5.94799999999998,0.4222872864,2.1643002560267,0.46064771961429,6.4163232,-2.41749999999999
2/11/1994,116.25,39.8092002868652,62,0.812999999999988,-3.06599999999997,4.456331028,2.15873860111377,0.852634688879546,7.08109128,-1.12649999999999
2/12/1994,116.25,39.8092002868652,62,4.50200000000001,-5.75,0,2.08046767876214,0.617591295893557,13.9647357,-0.623999999999995
2/13/1994,116.25,39.8092002868652,62,3.77999999999997,-5.82400000000001,0,2.29646770287452,0.568567661345496,13.7969991,-1.02200000000002
2/14/1994,116.25,39.8092002868652,62,2.04399999999998,-3.94900000000001,0.2952574344,1.60274685789182,0.590745079274277,10.0261692,-0.952500000000015
2/15/1994,116.25,39.8092002868652,62,5.95800000000003,-3.49000000000001,0.3467559312,1.7002472353899,0.683086381241598,13.156083,1.23400000000001
2/16/1994,116.25,39.8092002868652,62,6.733,-4.20499999999998,0,2.27388336861616,0.36682843506302,14.942305368,1.26400000000001
2/17/1994,116.25,39.8092002868652,62,6.63799999999998,-3.94499999999999,0,1.89576634339557,0.573603546050991,14.8722219,1.3465
2/18/1994,116.25,39.8092002868652,62,7.65100000000001,-4.06299999999999,0,1.8244671155375,0.687876796577125,14.6185848,1.79400000000001
2/19/1994,116.25,39.8092002868652,62,9.27600000000001,-2.62200000000001,0,2.40311821791647,0.626624636961426,13.8392964,3.327
2/20/1994,116.25,39.8092002868652,62,8.03100000000001,-1.25799999999998,0.0806808168,4.85664837797584,0.380540595524337,15.969487968,3.38650000000001
2/21/1994,116.25,39.8092002868652,62,5.38200000000001,-4.47899999999999,0,3.19687876740649,0.31462694432512,15.792585768,0.45150000000001
2/22/1994,116.25,39.8092002868652,62,4.274,-3.618,0,4.71157303165683,0.318652397073176,16.383433032,0.328
2/23/1994,116.25,39.8092002868652,62,2.726,-6.92500000000001,0,2.42660815384544,0.223014751989897,14.388913368,-2.0995
2/24/1994,116.25,39.8092002868652,62,4.315,-6.11200000000002,0,1.70876138682342,0.273081285075263,14.5533987,-0.89850000000001
2/25/1994,116.25,39.8092002868652,62,4.95800000000003,-5.97699999999998,0,1.81482562954194,0.396366263039753,16.454704968,-0.509499999999975
2/26/1994,116.25,39.8092002868652,62,5.32499999999999,-3.99900000000002,0,2.01369589878341,0.416649993785571,12.801487968,0.662999999999985
2/27/1994,116.25,39.8092002868652,62,3.149,-3.73000000000002,0,4.32011980080306,0.274902014171292,17.8136982,-0.29050000000001
2/28/1994,116.25,39.8092002868652,62,4.29500000000002,-6.993,0,2.41692758561457,0.187285344349833,18.0341982,-1.34899999999999
3/1/1994,116.25,39.8092002868652,62,8.49599999999998,-5.51100000000002,0,2.61988944227836,0.14512500244169,18.30881952,1.49249999999998
3/2/1994,116.25,39.8092002868652,62,7.94999999999999,-4.03199999999998,0,3.16198560261791,0.279915168195994,17.18336844,1.95900000000001
3/3/1994,116.25,39.8092002868652,62,5.87599999999998,-4.774,0,2.70969979277383,0.486553482223498,17.303508,0.55099999999999
3/4/1994,116.25,39.8092002868652,62,5.07799999999997,-5.65100000000001,0,2.01624916197346,0.491722657411574,18.24277059,-0.28650000000002
3/5/1994,116.25,39.8092002868652,62,7.27300000000002,-5.36700000000002,0,2.14638080571395,0.586648186227477,16.64280081,0.953
3/6/1994,116.25,39.8092002868652,62,10.176,-2.42599999999999,0.0274658256,1.67030751829856,0.626743117014458,17.43389181,3.87500000000001
3/7/1994,116.25,39.8092002868652,62,10.053,-1.95499999999998,0.0102996792,1.46872777915867,0.510286569519482,9.01575135,4.04900000000001
3/8/1994,116.25,39.8092002868652,62,4.83999999999998,-3.43200000000002,0,5.12510146743831,0.146850556644484,18.06456834,0.70399999999998
3/9/1994,116.25,39.8092002868652,62,4.00200000000001,-5.74099999999999,0,2.94340736951822,0.1762194399766,19.96031241,-0.86949999999999
3/10/1994,116.25,39.8092002868652,62,5.51999999999998,-8.71699999999998,0.0034332264,2.30223023335294,0.276627446704288,18.96383826,-1.5985
3/11/1994,116.25,39.8092002868652,62,6.34300000000002,-3.596,0,3.5610718152528,0.280188326557327,12.20602554,1.37350000000001
3/12/1994,116.25,39.8092002868652,62,4.96300000000002,-4.43900000000002,0,2.84795230249007,0.164575674002503,16.57704681,0.262
3/13/1994,116.25,39.8092002868652,62,4.77300000000002,-5.36399999999998,0,4.0646217376134,0.192303266773295,20.95976754,-0.29549999999998
3/14/1994,116.25,39.8092002868652,62,9.20400000000001,-4.13200000000001,0,3.43947338125297,0.23285749110093,20.76750216,2.536
3/15/1994,116.25,39.8092002868652,62,11.611,-4.57299999999998,0,2.65761340563479,0.271322957797397,20.884891392,3.51900000000001
3/16/1994,116.25,39.8092002868652,62,9.89100000000002,1.166,0,4.10961690103911,0.195487072003183,21.705349392,5.52850000000001
3/17/1994,116.25,39.8092002868652,62,13.041,-2.59500000000003,0,3.24909678683111,0.215143263116026,21.041996832,5.22299999999999
3/18/1994,116.25,39.8092002868652,62,18.604,-0.935999999999979,0,1.5308351317697,0.260570625142968,20.8595799,8.83400000000001
3/19/1994,116.25,39.8092002868652,62,13.308,1.71899999999999,0,2.87616315522519,0.416453760435009,20.872519488,7.5135
3/20/1994,116.25,39.8092002868652,62,12.23,-1.20100000000002,0.037765512,2.13310688675164,0.487248882411508,17.319432528,5.51449999999999
3/21/1994,116.25,39.8092002868652,62,16.081,-1.51299999999998,0.02059938,2.31446900097674,0.467436949072371,20.51938008,7.28400000000001
